Sectorial Entidad Proyecto Fuente,,,,INICIAL,Codificado Enero,Devengado Enero,Pagado Enero,Codificado Febrero,Devengado Febrero,Pagado Febrero,Codificado Marzo,Devengado Marzo,Pagado Marzo,Codificado Abril,Devengado Abril,Pagado Abril,Codificado Mayo,Devengado Mayo,Pagado Mayo,Codificado Junio,Devengado Junio,Pagado Junio,Codificado Julio,Devengado Julio,Pagado Julio,Codificado Agosto,Devengado Agosto,Pagado Agosto,Codificado Septiembre,Devengado Septiembre,Pagado Septiembre,Codificado Octubre,Devengado Octubre,Pagado Octubre,Codificado Noviembre,Devengado Noviembre,Pagado Noviembre,Codificado Diciembre,Devengado Diciembre,Pagado Diciembre
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,548758.25,139896.41,10821.89,562358.25,156402.68,27328.16,562358.25,169682.78,38768.16,562358.25,212569.79,83495.27,562358.25,212569.79,83495.27,562358.25,219829.85,219829.85,562358.25,219829.85,219829.85,562358.25,219829.85,219829.85,562358.25,338367.79,338367.79,555311.63,435246.27,435246.27
,,001  - PLAN NACIONAL DEL AGUA,001 - Recursos Fiscales,7000000,3185551.55,7031.04,7031.04,3185551.55,36222.24,32993.43,3185551.55,64543.45,64543.45,3185551.55,96899.64,96767.39,3185551.55,127947.2,127863.7,3185551.55,164882.29,164882.29,1485551.55,196132.42,196132.42,1485551.55,241075.74,241075.74,1485551.55,278922.63,278580.79,1485551.55,317897.44,317726.52,1332757.08,356384.45,356384.45,1076088.71,419789.47,419007.29
,,001  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,001 - Recursos Fiscales,0,62393,0,0,147353,0,0,147353,84960,84960,147353,84960,84960,147353,84960,84960,147353,84960,84960,147353,84960,84960,147353,84960,84960,147353,84960,84960,147353,84960,84960,147353,84960,84960,4157218,4094677.5,4094677.5
,,002  - CONSERVACION Y DESARROLLO DE LA CUENCA DEL RIO PAUTE Y SUS AFLUENTES,001 - Recursos Fiscales,274761.08,274761.08,0,0,274761.08,0,0,274761.08,0,0,274761.08,0,0,274761.08,5158.28,5158.28,274761.08,10685,10685,274761.08,16114.76,16114.76,274761.08,21544.52,21544.52,274761.08,26974.28,26974.28,274761.08,41392.82,32831.38,269412.03,190641.84,97354.14,267474.39,246533.95,200088.14
,,002  - PROYECTO PROGRAMA DE FORTALECIMIENTO INSTITUCIONAL,001 - Recursos Fiscales,877203.23,348010.79,18513.41,17617.56,348010.79,41215.88,40728.36,348010.79,65639.61,64874.61,348010.79,104472.64,104165.07,348010.79,125908.24,125728.24,348010.79,146865.12,146865.12,348010.79,169128.26,169128.26,348010.79,194194.78,193853.43,348010.79,244772.53,244430.69,348010.79,265951.59,264693.69,348010.79,285348.16,285348.16,347872.36,322330.34,322330.34
,,003  - AGUA POTABLE Y SANEAMIENTO RURAL,001 - Recursos Fiscales,1685648.93,1696618.98,0,0,1406693.11,0,0,1406693.11,0,0,1406693.11,0,0,1320882.11,0,0,1320882.11,0,0,1080882.11,0,0,427719.18,0,0,376467.24,0,0,373331.24,0,0,3527.9,0,0,0,0,0
,,003  - DESARROLLO E IMPLEMENTACION DE UN SISTEMA INTEGRADO DE GESTION DE LA INFORMACION HIDROMETEOROLOGICA Y DE CALIDAD,001 - Recursos Fiscales,225000,141343.23,0,0,141343.23,1600.88,1600.88,141343.23,2961.09,2961.09,141343.23,5656.36,3292.09,141343.23,6325.13,5738.49,141343.23,33347.85,13638.15,141343.23,33975.67,33975.67,141343.23,33975.67,33975.67,136723.23,47167.8,47167.8,136723.23,52132.8,47236.09,134745.2,53001.87,53001.87,133952.86,81488.73,72928.76
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,30025.69,0,0,38487.64,0,0,38487.64,0,0,38487.64,0,0,38487.64,28181.28,0,38487.64,28181.28,28181.28,38487.64,28181.28,28181.28,38487.64,38487.62,38487.62,38487.64,38487.62,38487.62,38487.64,38487.62,38487.62,38487.64,38487.62,38487.62
,,006  - MANEJO DEL RECUROS HIDRICO DE LA CUENCA DEL PAUTE,001 - Recursos Fiscales,453120.09,312907,0,0,312907,0,0,312907,9216,9216,312907,9216,9216,312907,12343.02,9600.02,312907,15470.04,12727.04,312907,22583.7,20907.7,312907,29697.36,29697.36,312907,31861.74,31621.74,312907,42047.56,42047.56,312907,82648.54,51043.87,209801.51,171921.13,137095.78
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,7200,0,0,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
,,007  - GESTION INTEGRAL PARA EL FORTALECIMIENTO DE LOS MECANISMOS FINANCIEROS REDISTRIBUTIVOS EN LA CUENCA DEL RIO CATA,001 - Recursos Fiscales,0,18280,6380.54,0,40024.44,21693.61,21461.83,40024.44,22068.51,22068.51,40024.44,22507.27,22507.27,40024.44,24103.93,24103.93,40024.44,24343.25,24343.25,40024.44,24343.25,24343.25,40024.44,24369.22,24343.25,40024.44,24729.24,24729.24,40024.44,24952.96,24952.96,35595.51,25135.25,24967.43,35595.51,25917.89,25917.89
,,,701 - Asistencia Tecnica y Donaciones,0,0,0,0,0,0,0,43000,0,0,43000,22769.92,22769.92,43000,36430.34,36430.34,77988.23,47160.46,36430.34,77988.23,60063.51,60063.51,77988.23,66096.14,65639.75,176409.63,89333.59,89333.59,176409.63,104911.61,101604.5,176409.63,121770.42,118541.15,164434.58,151683.96,119194.98
,,007  - PROGRAMA DE INFRAESTRUCTURA RURAL DE SANEAMMIENTO Y AGUA PIRSA,001 - Recursos Fiscales,3637929.55,557714.22,0,0,1192600.25,8715.49,8389.07,2559527.35,13220.76,13220.76,2559527.35,17726.03,17726.03,2559527.35,63812.34,63812.34,2559527.35,86266.41,86266.41,2559527.35,368692.33,368692.33,2559527.35,405621.74,405621.74,2559527.35,452329.82,452329.82,2559527.35,476330.78,476330.78,2470347.37,553143.59,553143.59,1236670.34,603488.97,601072.3
,,,701 - Asistencia Tecnica y Donaciones,0,0,0,0,0,0,0,2005069.27,0,0,2005069.27,0,0,2005069.27,123549.82,68570.22,2005069.27,156641.8,137402.6,2005069.27,178525.8,178525.8,2005069.27,184862.15,184862.15,2005069.27,202016.28,202016.28,2005069.27,212464.15,212427.55,2005069.27,297228.64,297228.64,1908069.27,332530.65,329530.65
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,182494.56,0,0,419865.41,0,0,419865.41,176003.4,93534,454351.61,226055.33,196086.53,454351.61,282928.78,282928.78,454351.61,313443.29,313443.29,454351.61,368012.61,368012.61,471447.59,381178.66,381178.66,471447.59,398274.64,398274.64,471447.59,426951.64,426951.64
,,008  - PROGRAMA NACIONAL DE INVERSIONES EN AGUA SANEAMIENTO Y RESIDUOS SOLIDOS - PROSANEAMIENTO BID,001 - Recursos Fiscales,551360,0,0,0,183221.43,0,0,1491945.9,0,0,1491945.9,0,0,1491945.9,0,0,1491945.9,0,0,1491945.9,0,0,1491945.9,135547.41,135547.41,1491945.9,143462.08,143462.08,1491945.9,145938.52,145702.08,1439421.9,149078.9,149078.9,179522.28,154278.9,154278.9
,,009  - SOLUCIONES INTEGRALES DE AGUA POTABLE Y SANEAMIENTO - PROGRAMA DE CANJE DE DEUDA ECUADOR ESPAÑA,001 - Recursos Fiscales,114874.5,0,0,0,162450.74,0,0,162450.74,0,0,162450.74,0,0,162450.74,0,0,162450.74,0,0,162450.74,0,0,162450.74,19920.84,19920.84,162450.74,74911.67,74911.67,162450.74,74911.67,74911.67,162450.74,120410.72,83717.94,162450.74,120410.72,120410.72
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,126914.64,0,0,126914.64,0,0,126914.64,0,0,126914.64,0,0,126914.64,0,0,126914.64,16067.39,16067.39,126914.64,60414.83,60414.83,126914.64,60414.83,60414.83,126914.64,97107.61,60414.83,126914.64,97107.61,97107.61
,,013  - FORTALECIMIENTO DE LA GESTIÓN DE LA INFORMACIÓN HIDROMETEOROLÓGICA -  HIDROGEOLÓGICA Y SOCIOCULTURAL DEL AGUA EN EL,001 - Recursos Fiscales,0,258923,0,0,258923,0,0,258923,0,0,258923,0,0,258923,0,0,258923,0,0,22643.8,0,0,22643.8,0,0,22643.8,0,0,22643.8,0,0,13498.42,0,0,13498.42,0,0
,,014  - MANTENIMIENTO SISTEMA DE RIEGO Y CAMINOS VECINALES EN AREAS DE RIEGO,001 - Recursos Fiscales,0,47759,0,0,47759,0,0,47759,0,0,47759,0,0,47759,130.05,130.05,47759,130.05,130.05,7246.96,130.05,130.05,7246.96,130.05,130.05,7246.96,617.39,617.39,7246.96,617.39,617.39,617.39,617.39,617.39,617.39,617.39,617.39
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,21836.61,0,0,21836.61,0,0,21836.61,0,0,21836.61,905.05,905.05,21836.61,905.05,905.05,21836.61,905.05,905.05,21836.61,905.05,905.05,21836.61,4616.18,4616.18,21836.61,4616.18,4616.18,21836.61,4616.18,4616.18,21836.61,4616.18,4616.18
,,019  - PLAN Y MANEJO DE CUENCAS HIDROGRAFICAS,001 - Recursos Fiscales,0,722580.78,0,0,87694.75,0,0,87694.75,0,0,87694.75,0,0,87694.75,0,0,87694.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,021  - PROYECTO DE RIEGO CARRIZAL CHONE,001 - Recursos Fiscales,0,204646,0,0,204646,0,0,204646,0,0,204646,0,0,204646,0,0,204646,0,0,25672.87,0,0,25672.87,0,0,25672.87,25672.87,5910.45,25672.87,25672.87,25672.87,25672.87,25672.87,25672.87,25672.87,25672.87,25672.87
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,29491.33,0,0,29491.33,0,0,29491.33,0,0,29491.33,0,0,29491.33,0,0,29491.33,0,0,29491.33,0,0,29491.33,29491.33,0,29491.33,29491.33,29491.33,29491.33,29491.33,29491.33,29491.33,29491.33,29491.33
,,024  - PROYECTO PROPOSITO MULTIPLE CHONE,001 - Recursos Fiscales,0,255680,0,0,255680,0,0,255680,0,0,255680,0,0,255680,0,0,255680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,029  - CONTROL DE INUNDACIONES CUENCA BAJA DEL GUAYAS,001 - Recursos Fiscales,0,377242.61,0,0,377242.61,0,0,377242.61,0,0,377242.61,0,0,377242.61,117680.19,117680.19,377242.61,117680.19,117680.19,300000,228054.08,128558.24,300000,228054.08,128558.24,300000,228054.08,128558.24,300000,228054.08,128558.24,237065.06,228054.08,128558.24,228054.08,228054.08,128558.24
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,768164.28,0,0,768164.28,196133.7,196133.7,768164.28,196133.7,196133.7,768164.28,768164.28,196133.7,768164.28,768164.28,196133.7,768164.28,768164.28,196133.7,768164.28,768164.28,196133.7,768164.28,768164.28,196133.7,768164.28,768164.28,196133.7
,,036  - REVESTIMIENTO TUNEL CERRO AZUL ( 7 KM),001 - Recursos Fiscales,0,47291,0,0,47291,0,0,47291,0,0,47291,0,0,47291,0,0,47291,0,0,31328.92,0,0,31328.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,056  - TERMINACION DEL SISTEMA DE RIEGO ZAPOTILLO,001 - Recursos Fiscales,0,280165,0,0,280165,0,0,280165,0,0,280165,0,0,280165,0,0,280165,0,0,280165,0,0,280165,0,0,280165,0,0,280165,0,0,0.53,0,0,0.53,0,0
,,069  - ESTUDIOS PARA EL PROYECTO MULTIPROPÓSITO TUMBABIRO,001 - Recursos Fiscales,0,175319.92,0,0,12869.18,0,0,12869.18,0,0,12869.18,0,0,12869.18,0,0,12869.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,074  - TERMINOS DE REFERENCIA PARA LA CONTRATACIÓN DE LA FISCALIZACIÓN DE LOS ESTUDIOS DEL PROYECTO MULTIPROPÓSITO CHAL,001 - Recursos Fiscales,0,27537,0,0,27537,0,0,27537,0,0,27537,0,0,27537,0,0,27537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,091  - REHABILITACION SISTEMAS Y ASISTENCIA TECNICA JUNTAS DE AGUA POTABLE,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,3270.14,0,0,3270.14,0,0,3270.14,0,0,3270.14,0,0,3270.14,0,0,3270.14,0,0,3270.14,0,0,3270.14,0,0,3270.14,0,0
,,095  - ESTUDIOS PARA LA IDENTIFICACION Y CARACTERIZACION DE LAS FUENTES DE CONTAMINACION EN LAS UNIDADES HIDRICAS SUPER,001 - Recursos Fiscales,0,62868,0,0,62868,0,0,62868,0,0,62868,0,0,62868,0,0,62868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,097  - OBRAS DE AGUA POTABLE Y SANEAMIENTO CANTONES AFECTADOS POR EL VOLCAN TUNGURAHUA,001 - Recursos Fiscales,0,43452,0,0,43452,0,0,43452,0,0,40181.86,0,0,40181.86,0,0,40181.86,0,0,34133.77,0,0,34133.77,0,0,34133.77,0,0,34133.77,0,0,22853.5,0,0,22853.5,0,0
,,124  - AGUA POTABLE Y SANEAMIENTO RURAL,001 - Recursos Fiscales,0,44767.02,0,0,44767.02,0,0,44767.02,0,0,44767.02,0,0,130578.02,22703.1,22703.1,130578.02,22703.1,22703.1,130578.02,22703.1,22703.1,783740.95,22703.1,22703.1,783740.95,22703.1,22703.1,786876.95,22703.1,22703.1,167747.88,27177.4,23182.49,190377.51,44041.4,44041.4
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,136517.5,0,0,136517.5,0,0,136517.5,0,0,136517.5,0,0,136517.5,0,0,136517.5,0,0,136517.5,0,0,136517.5,0,0,136517.5,0,0,212347.5,13600,13600
,,128  - MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE LA ESTANCILLA PROVINCIA DE MANABI,001 - Recursos Fiscales,0,99889,0,0,99889,0,0,99889,0,0,99889,0,0,99889,0,0,99889,0,0,99889,0,0,99889,0,0,99889,0,0,99889,0,0,99889,0,0,99889,20048,20048
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25200,0,0,25200,0,0,25200,0,0,25200,25200,25200
,149 - AGENCIA DE REGULACION Y CONTROL DE ELECTRICIDAD ARCONEL,001  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,001 - Recursos Fiscales,0,0,0,0,53100,0,0,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,53100,159300,159300,53100
,371 - INSTITUTO NACIONAL DE EFICIENCIA ENERGETICA Y ENERGIAS RENOVABLES,001  - EVALUACION DE LA EFICIENCIA ENERGETICA EN ALUMBRADO PUBLICO   MEDIANTE LA IMPLEMENTACION DE LABORATORIOS,001 - Recursos Fiscales,415535.96,85667.03,4951.38,4725.44,85667.03,9843.68,9717.98,85667.03,28159.58,28159.58,85667.03,32560.22,32560.22,85667.03,36844.25,36844.25,85667.03,41219.97,41219.97,85667.03,45571.45,45571.45,85667.03,50810.59,50810.59,85667.03,55397.08,55397.08,74181.06,60024.74,60024.74,74181.06,65115.14,65115.14,74181.06,70562.25,70562.25
,,005  - ESTUDIO DE ALTERNATIVAS PARA APROVECHAMIENTO ENERGETICO DE BIOMASA RESIDUAL DEL PROYECTO   PINON PARA GALAPAGOS,001 - Recursos Fiscales,179400,5152.7,0,0,1872.7,0,0,1872.7,0,0,1872.7,161.58,161.58,1872.7,308.88,308.88,1872.7,1260.88,1260.88,1872.7,1260.88,1260.88,1872.7,1481.5,1481.5,1872.7,1481.5,1481.5,1872.7,1788.38,1788.38,1872.7,1788.38,1788.38,1788.38,1788.38,1788.38
,,,701 - Asistencia Tecnica y Donaciones,0,0,0,0,0,0,0,122044.89,0,0,122044.89,0,0,122044.89,0,0,122044.89,0,0,122044.89,3181.94,526.16,122044.89,6933.21,6789.21,109766.49,7491.45,7491.45,122044.89,40566.09,40422.09,122044.89,99132.45,97687.05,122044.89,122044.87,122044.87
,,007  - EVALUACION E IMPLEMENTACION DE METODOLOGIAS DE ELABORACION DE BALANCE Y PROSPECTIVA ENERGETICA PARA LA SOBERANI,001 - Recursos Fiscales,356774,51613.05,2287.04,2287.04,51613.05,3757.17,3757.17,51613.05,5931.34,5931.34,51613.05,8105.51,8105.51,51613.05,10279.68,10279.68,51613.05,14671.45,12691.45,51613.05,16836.62,16836.62,51613.05,27613.47,27613.47,51613.05,31050.08,30600.08,51613.05,34397.97,34397.97,51613.05,43219.3,37276.3,47834.69,45888.5,45888.5
,,009  - ESTUDIO DE OPTIMIZACION ENERGETICA DE CADENAS LOGISTICAS DE TRANSPORTE DE CARGA PESADA,001 - Recursos Fiscales,229785.4,72737.79,2218.29,2218.29,60137.79,4109.54,4109.54,60137.79,6000.79,6000.79,60137.79,11330.46,11330.46,60137.79,16604.09,16604.09,60137.79,25843.99,25843.99,60137.79,31856.94,31507.9,60137.79,37935.66,37935.66,60137.79,43625.18,43625.18,56137.79,48842.12,48842.12,56137.79,51128.6,51128.6,55053.12,52375.02,52375.02
,,011  - CARACTERIZACION TERMICA DE MATERIALES Y ELEMENTOS CONSTRUCTIVOS PARA EDIFICACIONES SOSTENIBLES   MEDIANTE IMPLE,001 - Recursos Fiscales,62000,36553.41,2825.8,2825.8,36553.41,5651.6,5651.6,36553.41,8477.4,8477.4,36553.41,11303.2,11303.2,36553.41,14129,14129,36553.41,16954.8,16954.8,36553.41,20618.14,18730.43,36553.41,22219.72,22219.72,36553.41,23993.91,23993.91,36553.41,25591.74,25591.74,36553.41,27262.56,27262.56,30374.9,28860.39,28860.39
,,012  - PROYECTOS DE I+D+I,001 - Recursos Fiscales,0,129399,0,0,129399,3114.43,3114.43,249994.73,6602.05,6082.05,249994.73,15512.25,15512.25,249994.73,32307.53,32307.53,249994.73,49907.84,49907.84,249994.73,70942.13,70942.13,249994.73,134906.43,134357.43,244967.33,157901.74,153625.74,248174.9,172500.21,171463.34,248174.9,204571.18,201966.18,246928.09,242925.1,242925.1
,416 - AGENCIA DE REGULACION Y CONTROL HIDROCARBURIFERO ARCH,001  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818625,818625,818625
,,003  - EQUIPAMIENTO DEL LABORATORIO DE HIDROCARBUROS DE LA ARCH PARA FORTALECIMIENTO DE SUS ACTIVIDADES DE CONTROL,001 - Recursos Fiscales,270000,203571,0,0,203571,0,0,203571,0,0,203571,0,0,203571,0,0,203571,0,0,203571,0,0,203571,0,0,203571,0,0,203571,0,0,203571,0,0,188130.37,188129.25,188129.25
,418 - SECRETARIA DE HIDROCARBUROS SH,002  - EVALUACION DEL POTENCIAL HIDROCARBURIFERO   DETERMINACION DE ASPECTOS SOCIO-AMBIENTALES CONTRACTUALES Y ECONOMI,001 - Recursos Fiscales,131232.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,006  - FORTALECIMIENTO DEL MANEJO DE DATOS DEL SECTOR HIDROCARBURIFERO A TRAVES DE LA CREACION DEL BANCO DE INFORMACION PETROLERA,001 - Recursos Fiscales,104014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,421 - MINISTERIO DE ELECTRICIDAD Y ENERGIA RENOVABLE,001  - PLAN DE MEJORAMIENTO DE LOS SISTEMAS DE DISTRIBUCION DE ENERGIA ELECTRICA PMD-2011,001 - Recursos Fiscales,101749298.4,129371694.7,7981.92,117.82,129371694.7,7465253.63,1149252.66,129371694.7,21550104.68,21550104.68,129371694.7,58154799.24,58154799.24,129371694.7,58281216.99,58241539.71,129371694.7,58291518.37,58291518.37,129371694.7,58309343.46,58309343.46,129371694.7,58368412.11,58368268.11,129371694.7,58430671.55,58389341.6,129371694.7,61058772.06,61057767.01,129371694.7,67944228.35,67942916.27,95128383.52,81493773.47,81134841.42
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,26297.93,0,0,26297.93,0,0,26297.93,26297.93,26297.93,26297.93,26297.93,26297.93,26297.93,26297.93,26297.93,26297.93,26297.93,26297.93,26297.93,26297.93,26297.93,26297.93,26297.93,26297.93,26297.93,26297.93,26297.93,26297.93,26297.93,26297.93
,,001  - PROGRAMA DE COCCION EFICIENTE,001 - Recursos Fiscales,171675500,583168.08,38446.94,0,8050059.17,6713256.43,82812.64,17176877.94,7124917.44,7124917.44,17176877.94,16024856.79,16011865.71,17176877.94,16070446.75,16070176.5,17176877.94,16121720.68,16121720.68,47948137.33,16163024.12,16163024.12,47958137.33,47305553.91,47305553.91,48198827.94,47349743.39,47349743.39,57323827.94,56530291.94,47599602.16,76323827.94,56585940.85,56585940.85,75939393.53,75683043.71,75683043.71
,,001  - PROYECTO HIDROELECTRICO COCA CODO SINCLAIR,001 - Recursos Fiscales,260080233.4,118829901,0,0,118829901,68574141.83,0,118829901,68574141.83,0,118829901,68574141.83,0,118829901,68574141.83,0,118829901,68574141.83,68574141.83,83856891.97,68574141.83,68574141.83,83846891.97,68574141.83,68574141.83,83351552.42,68574141.83,68574141.83,83000939.23,68574141.83,68574141.83,75339019.45,68574141.83,68574141.83,68659910.26,68574141.83,68574141.83
,,"001  - SISTEMA NACIONAL DESCENTRALIZADO DE LA GESTION DEL RIESGO Y EMERGENCIAS
",001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40080000,0,0,40080000,0,0,40080000,0,0,40080000,30759223.48,0
,,002  - PROGRAMA DE REFORMA INSTITUCIONAL DE LA GESTION PUBLICA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315482.75,315482.75,315482.75
,,002  - PROGRAMA PARA RENOVACION DE EQUIPOS DE CONSUMO ENERGETICAMENTE INEFICIENTES,001 - Recursos Fiscales,828143.76,289218.63,11694.88,2.19,289218.63,24355.43,24296.43,289218.63,37363.48,37363.48,289218.63,50203.03,50203.03,289218.63,63290.35,63005.93,289218.63,75832.9,75832.9,249571.9,88911.29,88911.29,249571.9,104383.53,104383.53,295218.63,116246.86,116246.86,295218.63,131675.62,131416.54,295218.63,143919.81,143919.81,294653.03,169027.39,169027.39
,,002  - SISTEMA DE TRANSMISION 500 KV,001 - Recursos Fiscales,156835324.8,186514108,7301042.67,0,186514108,17102439.46,10057831.27,175770864.9,29531573.27,29531573.27,175770864.9,29531573.27,29531573.27,175770864.9,29531573.27,29531573.27,175770864.9,49383894.84,31869513.07,93092069.54,49383894.84,49383894.84,93092069.54,49383894.84,49383894.84,93092069.54,59724559.98,49383894.84,93092069.54,59724559.98,49383894.84,99913158.35,62204363.51,62204363.51,133283852.7,95613440.36,95613440.36
,,003  - ELECTRIFICACION RURAL Y URBANO MARGINAL FERUM INTEGRADO,001 - Recursos Fiscales,20000000,18024124.98,993.59,0.75,18024124.98,2251.79,2251.79,18018192.28,495215.95,495215.95,18018192.28,568915.41,568915.41,18018192.28,2224130.54,1046598.56,18018192.28,2225187.74,2225187.74,18018192.28,2226396.13,2226396.13,18018192.28,2227453.33,2227453.33,18018192.28,2228107.45,2228107.45,18018192.28,3742402.17,3740758.31,18006192.29,10388989.6,10388405.2,14584617.34,14326058.61,14326058.61
,,003  - PROYECTO HIDROELECTRICO SOPLADORA,001 - Recursos Fiscales,70166305.17,19756129,0,0,19756129,918078.38,0,19756129,918078.38,918078.38,19756129,991787.48,991787.48,19756129,991787.48,991787.48,19756129,991787.48,991787.48,11689421.33,991787.48,991787.48,11689421.33,1523310.3,1523310.3,2564421.33,1523310.3,1523310.3,2564421.33,1523310.3,1523310.3,2564421.33,1622713.66,1622713.66,3912543.08,2970835.41,1622713.66
,,004  - PROYECTOS DE AMPLIACION DEL SISTEMA NACIONAL DE TRANSMISION,001 - Recursos Fiscales,75852526.36,21208866,0,0,21208866,0,0,21208866,0,0,21208866,0,0,21208866,0,0,21208866,0,0,16708866,0,0,16708866,0,0,16708866,0,0,16708866,0,0,16708866,0,0,672057.34,0,0
,,004  - USOS FINALES DE ENERGIA,001 - Recursos Fiscales,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,006  - PROGRAMA DE TRANSMISION 2012-2016,001 - Recursos Fiscales,65298820.29,71267799,0,0,63869807.91,0,0,63869807.91,0,0,63869807.91,0,0,63869807.91,0,0,63869807.91,0,0,60369807.91,3973400,3973400,60369807.91,3973400,3973400,60369807.91,3973400,3973400,60369807.91,3973400,3973400,66790351.12,10393943.21,10393943.21,11721885.87,10393943.21,10393943.21
,,007  - PROYECTO HIDROELECTRICO DELSITANISAGUA,001 - Recursos Fiscales,30000000,47222909,0,0,47222909,8374028.41,0,47222909,10960310.41,9225194.88,47222909,13321521.58,13321521.58,47222909,13321521.58,13321521.58,47222909,17664102.06,17664102.06,34266422.7,17664102.06,17664102.06,34266422.7,20444309.57,17852679.85,34266422.7,22006704.12,17852679.85,34266422.7,22006704.12,22006704.12,27845879.49,25621422.56,25621422.56,25724765.73,25621422.56,25621422.56
,,008  - CONSTRUCCION PROYECTO HIDROELECTRICO MINAS-SAN FRANCISCO,001 - Recursos Fiscales,154169816.5,141008276,0,0,141008276,25636361.84,8400333.02,141008276,25636361.84,25636361.84,141008276,56978807.23,43252773.27,141008276,58362395.8,56978807.23,141008276,69148583.44,58362395.8,110008276,69148583.44,69148583.44,110008276,69148583.44,69148583.44,110008276,69148583.44,69148583.44,110008276,69148583.44,69148583.44,110849107,69989414.41,69989414.41,113869539,105488271.9,86510500.61
,,010  - PROYECTO HIDROELECTRICO TOACHI - PILATON,001 - Recursos Fiscales,40000000,66778963,0,0,66778963,3749281.99,3749281.99,57653963,4298502.16,4223272.25,57653963,4981046.41,4981046.41,57653963,4981046.41,4981046.41,57653963,6894451.18,4981046.41,54548414.18,6894451.18,6894451.18,54548414.18,6894451.18,6894451.18,52635009.41,6894451.18,6894451.18,52635009.41,6894451.18,6894451.18,33568626.01,6894451.18,6894451.18,6894451.18,6894451.18,6894451.18
,,011  - PROYECTO DE CICLO COMBINADO,001 - Recursos Fiscales,10000000,21362444,0,0,21362444,0,0,21362444,0,0,21362444,0,0,21362444,0,0,21362444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,012  - ESTUDIOS DE PREFACTIBILIDAD FACTIBILIDAD Y DISENO DEFINITIVO DE RIO ZAMORA,001 - Recursos Fiscales,6077602.08,9832610,0,0,9832610,0,0,9832610,0,0,9832610,0,0,9832610,0,0,9832610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
