Sectorial Entidad Proyecto Fuente,,,,INICIAL,Codificado Enero,Devengado Enero,Pagado Enero,Codificado Febrero,Devengado Febrero,Pagado Febrero,Codificado Marzo,Devengado Marzo,Pagado Marzo,Codificado Abril,Devengado Abril,Pagado Abril,Codificado Mayo,Devengado Mayo,Pagado Mayo,Codificado Junio,Devengado Junio,Pagado Junio,Codificado Julio,Devengado Julio,Pagado Julio,Codificado Agosto,Devengado Agosto,Pagado Agosto,Codificado Septiembre,Devengado Septiembre,Pagado Septiembre,Codificado Octubre,Devengado Octubre,Pagado Octubre,Codificado Noviembre,Devengado Noviembre,Pagado Noviembre,Codificado Diciembre,Devengado Diciembre,Pagado Diciembre
,180 - UNIVERSIDAD NACIONAL DE CHIMBORAZO,001  - BECAS  CUARTO NIVEL PHD,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8800,0,0,8800,0,0,8800,0,0,8800,0,0,8800,4800,4800,4800,4800,4800,4800,4800,4800
,,002  - FOMENTO DEL DESARROLLO INTEGRAL EN SECTORES SOCIALES,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4165.01,0,0,4165.01,0,0,4165.01,0,0,4165.01,0,0,4165.01,0,0,0,0,0,0,0,0
,,003  - FOMENTO DE LA SALUD INTEGRAL,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440.2,0,0,440.2,0,0,440.2,0,0,440.2,0,0,440.2,0,0,0,0,0,0,0,0
,,004  - CHIMBORAZO CON LEY DESARROLLO Y COMUNICACION,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407.12,0,0,407.12,0,0,407.12,0,0,407.12,0,0,407.12,0,0,0,0,0,0,0,0
,,005  - EDUCATE CHIMBORAZO,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5675,0,0,5675,0,0,5675,0,0,5675,0,0,5675,0,0,0,0,0,0,0,0
,,005  - FORTALECIMIENTO INSTITUCIONAL PAGO DE ESTIMULOS POR JUBILACIONES - PAGO POR RENUNCIAS VOLUNTARIAS - INDEMNIZACIO,001 - Recursos Fiscales,0,0,0,0,267122.5,0,0,267122.5,254093.35,254093.35,267122.5,254093.35,254093.35,267122.5,254093.35,254093.35,267122.5,263125.27,263125.27,267122.5,263125.27,263125.27,267122.5,263125.27,263125.27,267122.5,263125.27,263125.27,267122.5,263125.27,263125.27,276621.52,263125.27,263125.27,276621.52,276621.52,276621.52
,,006  - FORTALECIMIENTO DEL TURISMO EN EL CORREDOR TURISTICO AMAZONICO ATILL,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,0,0,4500,0,0,4500,0,0,4500,0,0,4500,0,0,0,0,0,0,0,0
,,008  - CONSTRUCCION DEL CENTRO DE CAPACITACION LIDERAZGO DEL ESTUDIANTE Y BAR - COMEDOR SALUDABLE,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,1729.3,0,0,1729.3,0,0,106683.79,0,0,135445.61,0,0,135537.48,102358.21,11998.05,135537.48,102358.21,102358.21,135537.48,102358.21,102358.21,135537.48,131211.9,105449.67,131460.61,131211.9,131211.9
,,009  - CONSTRUCCION DEL BLOQUE DE LA FACULTAD DE CIENCIAS DE LA EDUCACION HUMNAS Y TECNOLOGICAS,001 - Recursos Fiscales,2451653.8,2451653.8,0,0,2451653.8,0,0,2451653.8,0,0,2451653.8,0,0,2451653.8,0,0,2451653.8,0,0,2451653.8,0,0,2451653.8,0,0,2451653.8,0,0,2451653.8,322528.64,322528.64,2451653.8,490981.19,490981.19,2584367.55,1011051.92,546703.05
,,,002 - Recursos Fiscales generados por las Instituciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47600,43170,4625.36
,,009  - NORMALIZACION DEL ESTUDIO Y CARACTERIZACION DE LA CALIDAD DE LA CANAL Y CARNE DE CUY,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13595.68,0,0,13595.68,13595.68,13595.68,13595.68,13595.68,13595.68,13595.68,13595.68,13595.68,13595.68,13595.68,13595.68,13595.68,13595.68,13595.68,13595.68,13595.68,13595.68
,,010  - IDENTIFICACION SOCIOECONOMICA Y GEOREFERENCIACION DE LAS VICTIMAS DE VIOLENCIA INTRAFAMILIAR Y LA APLICACIÓN DE,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362,0,0,1362,0,0,1362,0,0,1362,0,0,1362,0,0,0,0,0,0,0,0
,,010  - PLAN DE CONTINGENCIA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,22000,0,0,22000,0,0,22000,15534.77,15534.77,22000,21237.73,21237.73,22000,21237.73,21237.73,22000,21237.73,21237.73,22000,21237.73,21237.73,22000,21237.73,21237.73,21237.73,21237.73,21237.73
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,13232.49,0,0,13232.49,13232.49,13232.49,13232.49,13232.49,13232.49,13232.49,13232.49,13232.49,13232.49,13232.49,13232.49,13232.49,13232.49,13232.49,13232.49,13232.49,13232.49,13232.49,13232.49,13232.49
,,011  - IDENTIFICACION Y GEOREFERENCIACION DE LAS VICTIMAS DE TRATA DE PERSONAS EN LA PROVINCIA DE CHIMBORAZO EN EL PERI,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2036,0,0,2036,0,0,2036,0,0,2036,0,0,2036,0,0,0,0,0,0,0,0
,,012  - SISTEMA NACIONAL DE NIVELACION Y ADMISION,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34994.4,0,0,34994.4,0,0,34994.4,34994.4,34994.4,34994.4,34994.4,34994.4,34994.4,34994.4,34994.4,34994.4,34994.4,34994.4
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77976,0,0,77976,0,0,77976,71763.6,71763.6,77976,71763.6,71763.6,77976,71763.6,71763.6,88584,71763.6,71763.6,88584,82033.25,82033.25
,,013  - PRESENCIA DE CALOSTRO Y SU IMPACTO SOBRE LA CALIDAD DE LA LECHE Y EL QUESO Y REPERCUCION PREVIO A SU UTILIZACION,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9683.02,0,0,9683.02,0,0,9683.02,0,0,9683.02,0,0,9683.02,0,0,9683.02,0,0,6931.12,0,0
,,013  - PROYECTO DE CONSTRUCCION DE INFRAESTRUCTURA FISICA UNACH,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,17482.47,0,0,17482.47,0,0,1713507.27,6328.74,5280.08,1684745.45,14812.48,14812.48,1684653.58,14812.48,14812.48,1684653.58,14812.48,14812.48,1684653.58,25239.12,25239.12,218571.13,25239.12,25239.12,93448.42,75891.08,30666.11
,,,002 - Recursos Fiscales generados por las Instituciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58588.3,0,0,58588.3,0,0,58588.3,0,0,125785.95,0,0,125785.95,0,0,151990.59,0,0,170569.62,129832.33,16917.38
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,14092.89,0,0,14092.89,0,0,14092.89,3605.89,3605.89,14092.89,8079.67,8079.67,14092.89,8079.67,8079.67,14092.89,8079.67,8079.67,14092.89,14092.89,14092.89,14092.89,14092.89,14092.89,14092.89,14092.89,14092.89
,,014  - ESTUDIO Y DISEÑO DE PROYECTOS UNACH,002 - Recursos Fiscales generados por las Instituciones,0,0,0,0,67197.65,0,0,67197.65,0,0,67197.65,0,0,67197.65,0,0,166317.65,0,0,166317.65,0,0,166317.65,0,0,99120,0,0,99120,99120,99120,99120,99120,99120,99120,99120,99120
,,015  - FISCALIZACION DE PROYECTOS DE INFRAESTRUCTURA UNACH,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111332.22,0,0,111332.22,0,0,111332.22,0,0,111332.22,0,0,111332.22,0,0,0,0,0,0,0,0
,,,002 - Recursos Fiscales generados por las Instituciones,0,0,0,0,0,0,0,130846.26,0,0,130846.26,0,0,130846.26,0,0,130846.26,0,0,130846.26,0,0,130846.26,0,0,130846.26,1414.54,1414.54,130846.26,8892.78,8892.78,104641.62,17380.14,17380.14,38462.59,37170.54,37170.54
,,016  - FORTALECIMIENTO DEL HOSPITAL UNIVERSITARIO ANDINO,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600000,1600000,0,1600000,1600000,1600000
,181 - UNIVERSIDAD ESTATAL DE MILAGRO,002  - SISTEMA NACIONAL DE NIVELACION Y ADMISION,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203881.05,0,0,203881.05,0,0,203881.05,3920,3920,203881.05,11787.72,4762.97,203881.05,19583.18,19583.18
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221508,0,0,221508,73196.1,73196.1,221508,110824.35,110102.7,221508,126104.48,126104.48,221508,139057.28,139057.28,271014,165690.28,165690.28,271014,225403.08,195218.08
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9246.25,0,0,9246.25,9246.25,9246.25,9246.25,9246.25,9246.25,9246.25,9246.25,9246.25,9246.25,9246.25,9246.25,9246.25,9246.25,9246.25,9246.25,9246.25,9246.25
,,003  - EDIFICIO AULARIO DE LA UNIVERSIDAD ESTATAL DE MILAGRO,001 - Recursos Fiscales,0,0,0,0,437786.4,0,0,437786.4,0,0,485386.07,0,0,485386.07,108549.39,108549.39,485386.07,114897.94,114897.94,485386.07,126991.4,126991.4,603404.66,159168.3,159168.3,603404.66,159168.3,159168.3,603404.66,159168.3,159168.3,485386.07,159168.3,159168.3,485386.07,159168.3,159168.3
,,,003 - Recursos Provenientes de Preasignaciones,0,0,0,0,0,0,0,0,0,0,1338630.61,0,0,1338630.61,73344.17,73344.17,1338630.61,99796.47,73344.17,1081017.01,99796.47,99796.47,1081017.01,99796.47,99796.47,1081017.01,99796.47,99796.47,1081017.01,99796.47,99796.47,1081017.01,99796.47,99796.47,1081017.01,99796.47,99796.47
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,0,0,0,1263218.28,0,0,1263218.28,146688.36,146688.36,1263218.28,173140.67,146688.36,1263218.28,182893.47,182893.47,1263218.28,208842.58,208842.58,1263218.28,208842.58,208842.58,1263218.28,208842.58,208842.58,1263218.28,208842.58,208842.58,1263218.28,208842.58,208842.58
,,006  - FORTALECIMIENTO DE LA RED DE AGUA POTABLE Y SISTEMA DE ALCANTARILLADO SANITARIO Y PLUVIAL DE LA UNEMI,001 - Recursos Fiscales,0,0,0,0,434041.3,0,0,434041.3,0,0,434041.3,0,0,434041.3,0,0,434041.3,0,0,434041.3,0,0,316022.71,0,0,316022.71,0,0,316022.71,83014.15,83014.15,201937.75,92235.72,92235.72,171937.75,165706.37,165706.37
,,,003 - Recursos Provenientes de Preasignaciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257613.6,0,0,257613.6,0,0,257613.6,0,0,257613.6,0,0,257613.6,76846.43,76846.43,257613.6,238673.04,205685.46
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33958.51,3958.51,3958.51
,,007  - AMPLIACION DE INFRAESTRUCTURA PARA IMPLEMENTACION DE INVERNADERO UNEMI,001 - Recursos Fiscales,0,0,0,0,300000,0,0,300000,0,0,300000,0,0,300000,0,0,300000,0,0,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,008  - FORTALECIMIENTO DE AULAS Y LABORATORIOS PARA ACTIVIDADES DE DOCENCIA E INVESTIGACION DE LA UNIVERSIDAD ESTATAL D,001 - Recursos Fiscales,0,0,0,0,1257034.34,0,0,1257034.34,0,0,1257034.34,0,0,1257034.34,0,0,1257034.34,0,0,1257034.34,0,0,1557034.34,0,0,1557034.34,0,0,1557034.34,278364.39,278364.39,1789137.89,517903.99,517903.99,1413651.19,1226880.31,883234.19
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371528.19,97104.43,8590.42
,,009  - AMPLIACION DE LA OFERTA DE CARRERAS Y PROGRAMAS PUBLICOS CON CALIDAD Y PERTINENCIA,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012867.2,0,0,1012867.2,76811.15,70562.8,1012867.2,175697.07,157951.31,1731339.27,684556.79,682912.83,1731339.27,991020.27,991020.27
,182 - UNIVERSIDAD ESTATAL DEL SUR DE MANABI,001  - TO INN FROM TRADITION TO INOVATION IN TEACHER TRAINING INSTITUTIONS,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.12,309.12,309.12,309.12,309.12,309.12,2188.2,309.12,309.12,2188.2,368.4,368.4,2188.2,368.4,368.4,368.4,368.4,368.4
,,,701 - Asistencia Tecnica y Donaciones,3713.11,3713.11,0,0,3713.11,0,0,3713.11,0,0,3713.11,0,0,3713.11,0,0,3713.11,0,0,3713.11,0,0,12662.51,0,0,12662.51,2511,0,12662.51,3579.28,3579.28,12662.51,3579.28,3579.28,12662.51,8950.54,5455.75
,,009  - SISTEMA NACIONAL DE NIVELACION Y ADMISION,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112318.01,0,0,112318.01,112294,112294,112318.01,112294,112294,112318.01,112294,112294,112318.01,112294,112294,112294,112294,112294
,,011  - ADQUISICION DE OPERACION Y MANTENIMIENTO DE UN SISTEMA ACADEMICO SOFTWARE PARA MEJORAR EL ACCESO A LA INFORMACIO,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129556.96,0,0,129556.96,0,0,129556.96,0,0,129556.96,0,0,129556.96,0,0,129556.96,0,0,89095.56,0,0
,,012  - PROYECTO DE BECAS Y AYUDAS ECONOMICAS PARA DOCENTES DE LA UNIVERSIDAD ESTATAL DEL SUR DE MANABI-AÑO 2019,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252000,0,0,252000,42200.84,42200.84,252000,45361.64,45361.64,252000,52767.64,52767.64,252000,90655.38,90655.38,252000,90655.38,90655.38,90655.38,90655.38,90655.38
,,"013  - INFECCIONES DEL  TRACTO URINARIO, FACTORES EPIDEMIOLOGICOS Y MICROBIOLOGICOS EN  PACIENTES AMBULATORIOS DEL  CAN",001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14649.32,0,0,14649.32,0,0,14649.32,0,0,14649.32,0,0,0,0,0
,,"014  - DIAGNOSTICO DE PARASITOS Y COCCIDIOS INTESTINALES EN  INDIVIDUOS VIH POSITIVO DE MANABI, ECUADOR",001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5483.97,0,0,5483.97,0,0,5483.97,0,0,5483.97,0,0,0,0,0
,,015  - RIESGOS DE  PRESENTAR  DIABETES EN LA POBLACION URBANA  DE  JIPIJAPA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3298.4,0,0,3298.4,0,0,3298.4,0,0,3298.4,0,0,0,0,0
,,016  - TORCH Y SU  RELACION EN  INFECCIONES  CONNOTALS EN  GESTANTES DEL  CENTRO DE SALUD DEL  CANTON JIPIJAPA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13946.22,0,0,13946.22,0,0,13946.22,0,0,13946.22,78.68,3.15,126,78.68,78.68
,,017  - CONTRATACION  DE  DOCENTES  POR  PRESTACION DE SERVICIOS PROFESIONALES  PARA  EL  PROCESO DE NIVELACION  DE  CAR,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187530,0,0,187530,33048,33048,187530,66096,66096,187530,99144,99144,187530,99144,99144,99144,99144,99144
,,018  - APOYO  INTERSECTORIAL  DE  VIGILANCIA  EPIDEMIOLOGICA Y  ACTIVIDADES DE  ATENCION  PRIMARIA EN  SALUD  EN  EL CA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157.2,0,0,1157.2,0,0,1157.2,0,0,1157.2,0,0,0,0,0
,,"019  - PROMOCION,  PREVENCION,  DIAGNOSTICO Y  TRATAMIENTO  DE  PARASITOSIS  INTESTINAL EN  LAS  PERSONAS  PRIVADAS  DE",001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5109.54,0,0,5109.54,0,0,5109.54,0,0,5109.54,1117.76,1117.76,1117.76,1117.76,1117.76
,,020  - DIABETES  MELLITUS  FACTORES DE RIESGOS Y MEDIDAS DE PREVENCION  EN  ADOLESCENTES  DEL  CANTON  JIPIJAPA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4149.72,0,0,4149.72,0,0,4149.72,0,0,4149.72,0,0,504,504,504
,,021  - PERFIL  RENAL  COMO AYUDA DIAGNOSTICO  DEL  DAÑO  RENAL   EN   HABITANTES DE  LA PARROQUIA  LA AMERICA  DEL CANT,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3345.73,0,0,3345.73,0,0,3345.73,0,0,3345.73,1209.6,1209.6,1587.6,1587.6,1587.6
,,"022  - CARACTERIZACION  TURISTICA  DE COMUNIDADES  DE LA PROVINCIA  DE   MANABI,  FASE  II",001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374.4,0,0,1374.4,0,0,1374.4,0,0,1374.4,0,0,984.48,799.68,799.68
,,023  - NUCLEO DE  APOYO CONTABLE  Y  FINANCIERO  PARA  DAR  SERVICIO  A LA  COMUNIDAD  CON UNA NAF DESDE  LA UNESUM,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.68,0,0,217.68,0,0,217.68,0,0,217.68,0,0,0,0,0
,,"024  - FORTALECIMIENTO ORGANIZACIONAL DE LAS   ASOCIACIONES  PRODUCTIVAS  RURALES DE LOS CANTONES  JIPIJAPA,  PAJAN,  PUERTO LOPEZ",001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.52,0,0,259.52,0,0,259.52,0,0,259.52,0,0,0,0,0
,,025  - MANEJO  SOSTENIBLE  DE LOS  RECURSOS   NATURALES  Y AGRICCOLAS  EN  EL  VALLE  DJOA  FASE  II,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4813.76,0,0,4813.76,0,0,4813.76,0,0,4813.76,3131.52,3131.52,3131.52,3131.52,3131.52
,,026  - ORGANIZACIÓN  DEL TERRTORIO  EN   BASE  A RECURSOS  Y  PRESTACIONES  TURISTICAS  FASE  II,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2577.38,0,0,2577.38,0,0,2577.38,0,0,2577.38,380.8,380.8,2143.01,1180.48,1180.48
,,027  - FORTALECIMIENTO  DE  LOS  SECTORES  ECONOMICOS  DE LA ZONA   SUR DE MANABI COMO  FOMENTO AL  DESARROLLO  LOCAL F,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5647.84,0,0,5647.84,0,0,5647.84,0,0,5647.84,0,0,3326.4,0,0
,,"028  - PROGRAMA  DE  EDUCACION  CONTABLE TRIBUTARIA, Y FINANCIERA  APLICANDO UNA AUDITORIA INTEGRAL  EN  LOS PEQUEÑOS E",001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3472.15,0,0,3472.15,0,0,3472.15,0,0,3472.15,3192,3192,3192,3192,3192
,,029  - DESARROLLO AGRISILVICULTURAL  AMBIENTAL  DE   COMUNIDADES  RURALES  EN  LAS  PROVINCIAS  DE  MANABI,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10891.87,0,0,10891.87,0,0,10891.87,0,0,10891.87,2028.32,2028.32,2028.32,2028.32,2028.32
,,"030  - ESTUDIOS PARA LA  CONSTRUCCION  DE OBRAS  VIALES  EN  LA ZONA RURAL DE LOS CANTONES  DE  JIPIJAPA,  PAJAN,  PUER",001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5503.68,0,0,5503.68,0,0,5503.68,0,0,5503.68,2531.2,2531.2,2531.2,2531.2,2531.2
,,031  - INCIDENCIA  AMBIENTAL  DE  DESECHOS   TECNOLOGICOS  Y SU REPERCUSIÓN  EN  LA SALUD DE LOS  HABITANTES   DE LA ZO,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048,0,0,1048,0,0,1048,0,0,1048,0,0,1003.52,0,0
,,032  - DESARROLLO  DE  SISTEMAS  ELECTRONICOS  PROGRAMABLES Y APLICACIONES  WEB Y MOVILES  PARA POTENCIAS  EL  USO  DE,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3847.2,0,0,3847.2,0,0,3847.2,0,0,3847.2,2212,2212,2464,2212,2212
,,033  - EVALUACION DE COMPORTAMIENTO AGRONOMICO DE  CUATRO CLONES DE  CACAO CON TRES DISTANCIAMIENTOS DE SIEMBRA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3087.91,0,0,3087.91,0,0,3087.91,0,0,3087.91,0,0,1360.8,1360.8,1360.8
,,034  - EVALUACION Y MANEJO DEL  RELLENO SANITARIO DE LA CIUDAD DE JIPIJAPA  Y SU IMPACTO SOCIOECONOMICO Y AMBIENTAL,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31783.85,0,0,31783.85,0,0,31783.85,0,0,31783.85,2.3,0.25,3.1,2.3,2.3
,,035  - TECNIFICACION DE LOS  SISTEMAS DE PRODUCCION CAFETALERA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6570.99,0,0,6570.99,0,0,6570.99,0,0,6570.99,24.65,0,1598.4,1587.05,1587.05
,,036  - EVALUACION Y SELECCION DE CLONES Y VARIEDADES DE PAPA (SOLANUM TUBEROSUM L.) CON APTITUD INDUSTRIAL PARA LAS ZON,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3176,0,0,3176,0,0,3176,0,0,3176,0,0,897.94,0,0
,,037  - PRODUCCION Y CALIDAD DEL CANAL DEL CERDO CON DIETAS ALTERNATIVAS  LOCALES  DE  PEQUENAS  UNIDADES  RURALES PARRO,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20152.96,0,0,20152.96,0,0,20152.96,0,0,20152.96,0,0,914.88,0,0
,,"038  - DIVERSIDAD MORFOLOGICA Y ORGANOLEPTICA DE LOS  CINCOS  (CITRUS SPP) CONSERVADOS IN SITU EN MANABI, ECUADOR",001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6272.34,0,0,6272.34,0,0,6272.34,0,0,6272.34,27.02,1.05,38,27.02,27.02
,,039  - CARACTERIZACION MORFO AGRONOMICA  DE  CULTIVARES E HIBRIDOS DE  COFFEA ARABIGA EN DIFERENTES REGIONES EDAFO CLIMA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11222.68,0,0,11222.68,0,0,11222.68,0,0,11222.68,28.52,0.68,980.8,969.32,969.32
,,040  - TORTA DE  SACHA INCHI (PLUKENETIA VOLUBITIS) COMO FUENTE DE  PROTEINAS EN  POLLOS DE ENGORDE,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6557.24,0,0,6557.24,0,0,6557.24,0,0,6557.24,27.18,0.27,39,27.18,27.18
,,041  - LAS FINANZAS Y LAS MYPIMES COMO MOTOR DE  REACTIVACION ECONOMICA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4333.22,0,0,4333.22,0,0,4333.22,0,0,4333.22,393.68,28.97,640,393.68,393.68
,,042  - INCIDENCIA AMBIENTAL DE LOS DESECHOS TECNOLOGICOS  Y SU REPERCUSION EN  LA SALUD DE LOS HABITANTES  DE LA  ZONA S,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9469.6,0,0,9469.6,0,0,9469.6,0,0,9469.6,51.09,0.19,84,51.09,51.09
,,043  - EVALUACION DEL IMPACTO DE LA PESCA INCIDENTAL Y LA CONTAMINACION  MARINA SOBRE  LOS ARRECIFES DE CORAL Y LA TORTU,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8261.12,0,0,8261.12,0,0,8261.12,0,0,8261.12,0,0,0,0,0
,,044  - LA  ENSEÑANZA  CONSTRUCTIVISTA SUSTENTADO EN LA INTELIGENCIA  ARTIFICIAL,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695.6,0,0,695.6,0,0,695.6,108.9,108.9,695.6,108.9,108.9,580,108.9,108.9
,,045  - EQUIPAMIENTO PARA LAS CARRERAS DE LABORATORIO CLINICO INGENIERIA AGROPECUARIA INGENIERIA CIVIL CON FINES DE ACREDITACION,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108140.84,0,0,108140.84,0,0,108140.84,0,0,108140.84,2321.16,1868.3,39815.23,35247.82,35247.82
,,046  - DETERMINACION DE CARGA VIRAL EN PACIENTES INFECTADOS CON VIH DE LA ZONA SUR DE MANABI,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11949.72,0,0,11949.72,0,0,11949.72,0,0,11949.72,0,0,6,0,0
,,047  - CONTRIBUCION A LA SEGURIDAD Y LA SOBERANIA ALIMENTARIA Y NUTRICIONAL A TRAVES DE LA MICRO-PROPAGACION DE PLATANO,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2056,0,0,2056,0,0,2056,0,0,2056,0,0,1119.15,0,0
