Sectorial Entidad Proyecto Fuente,,,,INICIAL,Codificado Enero,Devengado Enero,Pagado Enero,Codificado Febrero,Devengado Febrero,Pagado Febrero,Codificado Marzo,Devengado Marzo,Pagado Marzo,Codificado Abril,Devengado Abril,Pagado Abril,Codificado Mayo,Devengado Mayo,Pagado Mayo,Codificado Junio,Devengado Junio,Pagado Junio,Codificado Julio,Devengado Julio,Pagado Julio,Codificado Agosto,Devengado Agosto,Pagado Agosto,Codificado Septiembre,Devengado Septiembre,Pagado Septiembre,Codificado Octubre,Devengado Octubre,Pagado Octubre,Codificado Noviembre,Devengado Noviembre,Pagado Noviembre,Codificado Diciembre,Devengado Diciembre,Pagado Diciembre
,,097  - MANEJO Y CONSERVACION DE LOS RECURSOS FORESTALES EN LA ZONA SUR DE MANABI,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4016.48,0,0,4016.48,0,0,4016.48,0,0,4016.48,0,0,4016.48,0,0,4016.48,0,0,4016.48,0,0
,,098  - MANEJO DE DESECHOS TECNOLOGICOS Y SU REPERCUSION EN LA SALUD DE LOS HABITANTES DE LA ZONA SUR DE MANABI FASE III,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5010,0,0,5010,0,0,5010,0,0,5010,0,0,5010,0,0,5010,0,0,5010,0,0
,,099  - DESARROLLO DE SISTEMAS ELECTRONICOS PROGRAMABLES Y APLICACIONES WEB MOVILES PARA POTENCIAR EL USO DE LA TICS DE,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9812,0,0,9812,0,0,9812,0,0,9812,0,0,9812,0,0,9812,0,0,9812,0,0
,183 - UNIVERSIDAD DE INVESTIGACION DE TECNOLOGIA EXPERIMENTAL YACHAY,002  - SISTEMA NACIONAL DE NIVELACION Y ADMISION,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,701 - Asistencia Tecnica y Donaciones,0,0,0,0,0,0,0,0,0,0,151.98,0,0,151.98,0,0,151.98,0,0,151.98,151.97,151.97,151.98,151.97,151.97,151.98,151.97,151.97,151.98,151.97,151.97,151.98,151.97,151.97,151.98,151.97,151.97
,,003  - EULAC FOCUS: IMPLEMENTACION DE LINEAMIENTOS Y ENFOQUES DE ASPECTO CULTURAL CIENTIFICO ASI COMO EL FORTALECIMIE,701 - Asistencia Tecnica y Donaciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,004  - DESARROLLO INTEGRAL DE INVESTIGACION APLICADA EN BASE A LAS AREAS Y LINEAS DE INVESTIGACION DE LA UNIVERSIDAD D,201 - Colocaciones Externas,309700.44,309700.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22940.3,0,0,22940.3,6035.9,6035.9,22940.3,6035.9,6035.9,22940.3,6035.9,6035.9,22940.3,6035.9,6035.9,22940.3,6035.9,6035.9,22940.3,6035.9,6035.9
,,,202 - Préstamos Externos,418812.89,418812.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47740,0,0,47740,47740,47740,47740,47740,47740,47740,47740,47740,47740,47740,47740,70335.6,47740,47740,70335.6,47740,47740
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,277970.21,277970.21,0,0,277970.21,0,0,0,0,0,0,0,0,0,0,0,38500,0,0,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500,38500
,,005  - EULAC FOCUS: IMPLEMENTACION DE LINEAMIENTOS Y ENFOQUES DE ASPECTO CULTURAL CIENTIFICO ASI COMO EL FORTALECIMIE,701 - Asistencia Tecnica y Donaciones,7563.63,7563.63,0,0,7563.63,0,0,7563.63,0,0,7411.65,81.95,81.95,7411.65,81.95,81.95,7411.65,83.87,83.87,7411.65,83.87,83.87,7411.65,83.97,83.97,7411.65,83.97,83.97,7411.65,86.62,86.62,7411.65,86.62,86.62,2658.47,86.62,86.62
,,006  - DESARROLLO INTEGRAL DE INVESTIGACION APLICADA EN BASE A LAS AREAS Y LINEAS DE INVESTIGACION DE LA UNIVERSIDAD D,201 - Colocaciones Externas,6422.56,6422.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,26361.59,26361.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551557.35,0,0,551557.35,0,0,551557.35,0,0,551557.35,0,0,551557.35,0,0,551557.35,0,0,551557.35,159321.92,159321.92
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,21259.35,21259.35,0,0,21259.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,185 - UNIVERSIDAD ESTATAL AMAZONICA,004  - CONSTRUCCIONES Y EDIFICACIONES DE LA UNIVERSIDAD ESTATAL AMAZONICA,002 - Recursos Fiscales generados por las Instituciones,446915.51,446915.51,0,0,101224.85,0,0,554699.58,14130,14130,554699.58,14130,14130,554699.58,14130,14130,554699.58,66814.77,24331.25,554699.58,66814.77,66814.77,554699.58,66814.77,66814.77,554699.58,66814.77,66814.77,554699.58,66814.77,66814.77,554699.58,66814.77,66814.77,554699.58,66814.77,66814.77
,,,003 - Recursos Provenientes de Preasignaciones,1458598.94,1458598.94,0,0,1458598.94,0,0,930052.19,48549.35,48549.35,930052.19,48549.35,48549.35,930052.19,75349.52,75349.52,930052.19,130329.25,130329.25,930052.19,220691.91,147818.8,930052.19,220691.91,220691.91,930052.19,222414.94,222414.94,930052.19,222414.94,222414.94,930052.19,222414.94,222414.94,930052.19,222414.94,222414.94
,,,201 - Colocaciones Externas,1457887.76,1457887.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,166542.22,166542.22,0,0,0,0,0,2204647.9,6837.94,6837.94,2204647.9,6837.94,6837.94,2204647.9,6837.94,6837.94,2204647.9,24170.33,24170.33,2204647.9,24170.33,24170.33,2204647.9,24329.81,24329.81,2204647.9,24329.81,24329.81,2204647.9,24329.81,24329.81,2204647.9,1560071.42,1560071.42,2204647.9,1660928.03,1660928.03
,,,701 - Asistencia Tecnica y Donaciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,0,0,0,0,0,0,0,467656.77,39152.7,39152.7,467656.77,39152.7,39152.7,467656.77,60765.74,60765.74,467656.77,168550.15,126023.28,467656.77,241423.26,168550.15,467656.77,241423.26,241423.26,467656.77,241423.26,241423.26,467656.77,241423.26,241423.26,467656.77,258582.95,258582.95,467656.77,352641.42,352641.42
,,006  - PLAN DE INVESTIGACION UEA,002 - Recursos Fiscales generados por las Instituciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,201 - Colocaciones Externas,159994.24,159994.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,007  - PLAN DE JUBILACIONES DE DOCENTES SERVIDORES Y TRABAJADORES Y PLAN DE RENUNCIAS VOLUNTARIAS DE SERVIDORES DE LA U,002 - Recursos Fiscales generados por las Instituciones,90565,90565,0,0,90565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,099  - ANTICIPO POR DEVENGAR DE EJERCICIOS ANTERIORES,003 - Recursos Provenientes de Preasignaciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,998 - ANTICIPOS DE EJERCICIOS ANTERIORES,167231,167231,0,0,167231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,187 - UNIVERSIDAD ESTATAL PENINSULA DE SANTA ELENA,002  - SISTEMA NACIONAL DE NIVELACION Y ADMISION,202 - Préstamos Externos,89394.95,89394.95,0,0,89394.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,014  - DESVINCULACION DE LAS Y LOS SERVIDORES PUBLICOS POR JUBILACION OBLIGATORIA -LOSEP-LOES-REGLAMENTO DE CARRERA Y E,201 - Colocaciones Externas,51846.25,51846.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,34270,0,0,34270,0,0,34270,0,0,34270,34270,0,34270,34270,34270,34270,34270,34270,34270,34270,34270,34270,34270,34270,34270,34270,34270,34270,34270,34270
,,017  - PROYECTO DE DESVINCULACION DE LAS Y LOS SERVIDORES PUBLICOS JUBILACION - LOES - CODIGO DE TRABAJO 2020,001 - Recursos Fiscales,211889.75,211889.75,0,0,211889.75,0,0,211889.75,0,0,189739.75,0,0,100597.5,0,0,100597.5,0,0,112987.5,60622.5,60622.5,112987.5,112987.5,112987.5,112987.5,112987.5,112987.5,112987.5,112987.5,112987.5,112987.5,112987.5,112987.5,112987.5,112987.5,112987.5
,,045  - MODELO DE GESTION SOCIOEDUCATIVA INCLUSIVA DESDE UN ENFOQUE DE DIALOGO INTERCULTURAL Y DE GENERO PARA LA CONVIVE,001 - Recursos Fiscales,1900,1900,0,0,1900,0,0,1900,0,0,8900,0,0,24100,0,0,24100,0,0,24100,0,0,24100,0,0,24100,0,0,24100,0,0,13900,468.77,468.77,13900,11327.32,11327.32
,,,201 - Colocaciones Externas,7000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,046  - LOS RECURSOS CULTURALES COMO ATRACTIVOS TURISTICOS Y SU PUESTA EN VALOR PARA LA DIVERSIFICACION DEL TURISMO EN S,201 - Colocaciones Externas,2100,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,047  - ESTUDIO DE LA GESTION DE RIESGO Y SU MEDICION EN LA PLANIFICACION DEL TERRITORIO DE LAS PARROQUIAS RURALES DEL C,201 - Colocaciones Externas,2980,2980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,048  - AGENTES PATOGENOS COMUNES ASOCIADOS CON ENFERMEDAD DIARREICA AGUDA EN ESCOLARES DE 5 A 14 AÑOS. COMUNAS DE SANTA,001 - Recursos Fiscales,11400.5,11400.5,0,0,11400.5,0,0,11400.5,0,0,11400.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,201 - Colocaciones Externas,3006,3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,049  - PROPUESTA DE UNA ESTRATEGIA PREVENTIVA PARA LA DISMINUCION DE LA INCIDENCIA DE DIABETES TIPO 2 EN LA PROVINCIA D,001 - Recursos Fiscales,21035.85,21035.85,0,0,21035.85,0,0,21035.85,0,0,21035.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,201 - Colocaciones Externas,2245.15,2245.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,051  - GLOSSALAB: INTEGRANDO Y CREANDO CONOCIMIENTO MEDIANTE GLOSARIOS INTERDISCIPLINARES Y HERRAMIENTAS DE ANALISIS E,201 - Colocaciones Externas,27000,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,052  - EVALUACION DE DIETAS NUTRICIONALES EN LA PRODUCCION DE GANADO BOVINO A PARTIR DE ESPECIES FORRAJERAS CULTIVADAS,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,9200,0,0,9200,0,0,9200,0,0,9200,357.14,357.14,9200,1214.28,1214.28,9200,3221.13,2793.13,8400,4578.27,4578.27,8400,7452.58,7452.58
,,053  - LA TRANSICION AGROECOLOGICA DEL SISTEMA DE PRODUCCION AGROPECUARIA DE LAS PARROQUIAS DEL NORTE DE LA PROVINCIA D,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,8100,0,0,8100,0,0,8100,0,0,8100,0,0,8100,0,0,8100,669.64,669.64,8100,3364.64,3364.64,4500,3364.64,3364.64,3500,3364.64,3364.64
,,,201 - Colocaciones Externas,12650,12650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,054  - TECNOLOGIAS DE MANEJO SOSTENIBLE DEL CAFE ROBUSTA PARA EL TROPICO SECO DEL LITORAL ECUATORIANO,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,7050,0,0,7050,0,0,7050,0,0,7050,0,0,7050,0,0,7050,0,0,7050,400,400,7050,400,400,7050,632.24,632.24
,,,201 - Colocaciones Externas,7050,7050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,055  - GENERACION E INNOVACION TECNOLOGICA PARA LA PRODUCCION MAICERA EN LA PROVINCIA DE SANTA ELENA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,056  - MEJORAMIENTO DE LA PRODUCCION CAPRINA EN LA PROVINCIA DE SANTA ELENA,201 - Colocaciones Externas,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,058  - AMENAZAS DE LA CONTAMINACION POR METALES PESADOS Y PLASTICOS EN LA CADENA TROFICA MARINA DE CINCO PROVINCIAS COS,201 - Colocaciones Externas,30239.6,30239.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,060  - MODELO DE PLANIFICACION ESTRATEGICA PARA EL CONTROL INTERNO DE LOS GOBIERNOS AUTONOMOS DESCENTRALIZADOS MUNICIPA,001 - Recursos Fiscales,9000,9000,0,0,9000,0,0,9000,0,0,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,061  - FACTORES GEOAMBIENTALES DE LOS POZOS PETROLEROS Y SU INCIDENCIA EN EL DESARROLLO TERRITORIAL EN LOS CANTONES SAL,001 - Recursos Fiscales,2600,2600,0,0,2600,0,0,2600,0,0,2600,0,0,6500,0,0,6500,0,0,6500,0,0,6500,0,0,6500,0,0,6500,655,655,3500,655,655,3500,2015,2015
,,062  - EVALUACION CUALITATIVA DE LA CALIDAD DE SUELOS Y PRODUCTOS AGRICOLAS DE SISTEMAS DE PRODUCCION PENINSULARES MEDI,001 - Recursos Fiscales,3145,3145,0,0,3145,0,0,3145,0,0,3145,0,0,4495,0,0,4495,0,0,4495,0,0,4495,0,0,4495,0,0,4495,0,0,4495,0,0,4495,4135.87,4135.87
,,063  - DESARROLLO E IMPLEMENTACION DE APLICACIONES TECNOLOGICAS CON LA TARJETA ELECTRONICA ARDUINO CON OBJETIVO EN CIEN,001 - Recursos Fiscales,3296.2,3296.2,0,0,3296.2,0,0,3296.2,0,0,3296.2,0,0,6200,0,0,6200,0,0,6200,0,0,6200,0,0,6200,11.19,11.19,6200,11.19,11.19,3550,1611.19,1611.19,3550,1611.19,1611.19
,,064  - CONSERVACION Y CRIA INTENSIVA DEL VENADO COLA BLANCA (ODOCOILEUSVIRGINIANUS) EN LA PARROQUIA COLONCHE SANTA ELEN,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,003 - Recursos Provenientes de Preasignaciones,22389.4,22389.4,0,0,22389.4,0,0,22389.4,0,0,22389.4,0,0,15810.6,0,0,15810.6,0,0,15810.6,0,0,15810.6,612.26,612.26,15810.6,3333.39,3333.39,15810.6,4137.52,4137.52,15810.6,4443.65,4443.65,15810.6,14454.36,14454.36
,,065  - EVALUACION DE LA FAUNA EDAFICA COMO BIOINDICADOR DEL IMPACTO DEL USO DE LA TIERRA Y DE LA CALIDAD DEL SUELO EN L,001 - Recursos Fiscales,10750,10750,0,0,10750,0,0,10750,0,0,10750,0,0,20139.3,0,0,20139.3,0,0,20139.3,0,0,20139.3,1303.57,500,20139.3,1803.57,1803.57,20139.3,1803.57,1803.57,9841.5,2393.57,1803.57,9841.5,9433.25,9433.25
,,066  - FITOPLANCTON Y ZOOPLANCTON EN RELACION A GRADIENTE SALINO DE UNA PLANTA PRODUCTORA DE SAL EN MAR BRAVO SANTA ELE,001 - Recursos Fiscales,7600,7600,0,0,7600,0,0,7600,0,0,7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,067  - MOVILIDAD URBANA EN LOS SISTEMAS DE TRANSPORTE PUBLICO SANTA ELENA DE UNA CIUDAD TRADICIONAL A UNA CIUDAD INTELI,001 - Recursos Fiscales,16680,16680,0,0,16680,0,0,16680,0,0,16680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,068  - CENTRO DE INVESTIGACION E INNOVACION PLAYAS,001 - Recursos Fiscales,49551,49551,0,0,49551,0,0,49551,0,0,49551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,201 - Colocaciones Externas,83531,83531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,069  - LA GESTION DE LA INNOVACION Y LA TRANSFERENCIA TECNOLOGICA A TRAVES DE SISTEMAS DE INCUBACION Y ACELERACION EMPR,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,9280,0,0,9280,0,0,9280,0,0,9280,0,0,9280,0,0,9280,0,0,8261,0,0,8261,7886.86,7886.86
,,070  - IMPLEMENTACION DE UN SISTEMA DE ANALISIS DE DATOS RELACIONALES QUE CONSTITUYEN EL MODELO DE PLANIFICACION ESTRAT,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,12000,0,0,12000,392,392,12000,790.14,790.14,12000,2428.5,2428.5,12000,6928.5,6928.5,11645.96,8680.58,8680.58,11645.96,11440.58,11440.58
,,071  - NUTRICION INTEGRAL Y CALIDAD DE AGUA EN LIMON SUTIL EN EL VALLE DEL RIO VALDIVIA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,8282.99,0,0,8282.99,0,0,8282.99,0,0,8282.99,0,0,8282.99,2468,2468,8282.99,2468,2468,8107.99,2468,2468,6979.99,2468,2468
,,,003 - Recursos Provenientes de Preasignaciones,0,0,0,0,0,0,0,0,0,0,0,0,0,6578.8,0,0,6578.8,0,0,6578.8,0,0,6578.8,0,0,6578.8,0,0,6578.8,0,0,6578.8,0,0,6578.8,0,0
,,072  - PROYECTO DE POTENCIACION DE LABORATORIOS PARA INVESTIGACION Y PROCESOS ACADEMICOS DE LA FACULTAD DE CIENCIAS AGR,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,62739.84,0,0,62739.84,0,0,62739.84,0,0,62739.84,0,0,62739.84,0,0,62739.84,0,0,2397.92,0,0,2397.92,0,0
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60341.92,0,0,60341.92,55000,55000
,,073  - OBSEVALAP-UPSE (OBSERVATORIO DE LA EVALUACION DEL APRENDIZAJE EN LA UPSE),001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,15810,0,0,15810,0,0,15810,0,0,15810,3073.5,3073.5,15810,4636.15,4636.15,15810,9462.89,9035.89,15010,12542.4,12399.4,15010,14416.2,14416.2
,,074  - PROYECTO DE POTENCIACION DE LABORATORIOS PARA INVESTIGACION Y PROCESOS ACADEMICOS DE LA FACULTAD DE  CIENCIAS DE,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,5606.56,0,0,5606.56,0,0,5606.56,0,0,5606.56,0,0,5606.56,0,0,5606.56,0,0,0,0,0,0,0,0
,,,002 - Recursos Fiscales generados por las Instituciones,0,0,0,0,0,0,0,0,0,0,0,0,0,57130.44,0,0,57130.44,0,0,57130.44,0,0,57130.44,0,0,57130.44,0,0,57130.44,0,0,0,0,0,0,0,0
,,075  - CARACTERIZACION GEOQUIMICA DE LOS CRUDOS DE LA FORMACION SOCORRO EN EL CAMPO PACOA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,7000,0,0,7000,0,0,7000,4356.4,4356.4,7000,4356.4,4356.4,7000,4356.4,4356.4,7000,4356.4,4356.4,7000,6182.74,6182.74
,,076  - ANALISIS TECNICO Y ECONOMICO PARA LA IMPLEMENTACION DEL GAS NATURAL VEHICULAR EN LA PROVINCIA DE SANTA ELENA EL,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,442.69,0,0,442.69,0,0,442.69,0,0,442.69,0,0,442.69,0,0,442.69,442.69,442.69,442.69,442.69,442.69,442.69,442.69,442.69
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,12557.31,0,0,12557.31,0,0,12557.31,0,0,12557.31,0,0,12557.31,465.12,465.12,12557.31,3022.43,3022.43,12557.31,10122.43,3022.43,12557.31,12442.43,12442.43
,,077  - MODELAMIENTO DE FLUJO BIFASICO EN YACIMIENTOS FRACTURADOS USANDO EL METODO DE LOS ELEMENTOS FINITOS,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,10600,0,0,10600,0,0,10600,0,0,10600,0,0,10600,500,500,10600,984.2,984.2,10600,3999.17,3999.17,10600,10103.92,10103.92
,,078  - PROYECTO DE POTENCIACION DE LABORATORIOS PARA INVESTIGACION Y PROCESOS ACADEMICOS DE LA FACULTAD DE CIENCIAS DE,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,62737,0,0,62737,0,0,62737,0,0,62737,0,0,62737,0,0,62737,3890,3890,44190.52,3890,3890,44190.52,22140,22140
,,,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18546.48,0,0,18546.48,6645,6645
,,079  - IMPLEMENTACION DE UN SISTEMA DE CONTROL NEUMATICO Y ELECTRONEUMATICO EMPLEANDO EQUIPOS REDES E IOT INDUSTRIALES,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,16091.65,0,0,16091.65,0,0,16091.65,0,0,16091.65,0,0,16091.65,0,0,16091.65,0,0,14367.89,13600,0,14367.89,13600,13600
,,080  - IMPLEMENTACION DE UN SISTEMA DE CONTROL DE ASISTENCIA DE DOCENTES Y ALUMNOS DENTRO DEL AULA CLASE REUNIONES Y CO,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,4928,0,0,4928,0,0,4928,0,0,4928,0,0,4928,0,0,4928,0,0,4368,0,0,0,0,0
,,081  - IMPLEMENTACION DE UN SISTEMA DE MONITOREO MULTINIVEL DE RADIACION SOLAR UTILIZANDO SEMAFORIZACION Y SENSORES DE,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,2793.97,0,0,2793.97,0,0,2793.97,0,0,2793.97,0,0,2793.97,0,0,2793.97,0,0,0,0,0,0,0,0
,,082  - EVALUACION DE LAS INTERFERENCIAS PROVOCADAS POR LOS LOBULOS TRASEROS DE LAS ANTENAS UTILIZADAS EN LAS REDES DE T,202 - Préstamos Externos,0,0,0,0,0,0,0,0,0,0,0,0,0,78888.4,0,0,78888.4,0,0,78888.4,0,0,78888.4,0,0,78888.4,0,0,78888.4,0,0,0,0,0,0,0,0
,,083  - DISEÑO DE UN MODELO COMPUTACIONAL PARA CLASIFICAR LOS RASGOS DE LA PERSONALIDAD OSCURA (DARK TRIAD CLASSIFIER -D,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,5600,0,0,5600,0,0,5600,560,560,5600,2465.72,2465.72,5600,2965.72,2965.72,5600,2965.72,2965.72,5600,4467.52,3965.72,5600,4467.52,4467.52
,,084  - DESARROLLO DE CAPACIDADES DE INTERVENCION PROFESIONAL COMUNITARIA FAMILIAR Y DE GENERO PARA LA INCLUSION EDUCATI,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,9700,0,0,9700,0,0,9700,0,0,9700,0,0,9700,554.76,554.76,9700,2152.76,2152.76,6800,2152.76,2152.76,6800,6710.61,6710.61
,188 - ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI MANUEL FELIX LOPEZ,015  - FORMACION SOBRE PRODUCCION ECOLOGICA Y TECNICAS AGROINDUSTRIALES A PRODUCTORES AGROPECUARIOS DE COMUNIDADES DEL,201 - Colocaciones Externas,448,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,0,0,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,500,0,0,450,450,450
,,021  - SELECCION DE HIBRIDOS F1 DE CAFE ARABIGO Y PROPAGACION CLONAL USANDO HERRAMIENTAS BIOTECNOLOGICAS,201 - Colocaciones Externas,1800.92,1800.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,0,0,0,0,1900,0,0,1900,0,0,1900,0,0,1900,0,0,1900,0,0,1900,0,0,1900,0,0,1900,0,0,1900,0,0,1900,0,0,1876,1876,1876
,,022  - SELECCION DE CLONES PROMISORIOS DE CACAO DE ALTA PRODUCTIVIDAD Y CALIDAD EN LA PROVINCIA DE MANABI,201 - Colocaciones Externas,1915.76,1915.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,202 - Préstamos Externos,0,0,0,0,1900,0,0,1900,0,0,1900,0,0,1900,0,0,1900,0,0,1900,0,0,1900,0,0,1900,0,0,1900,0,0,1900,1339.29,1339.29,1736.29,1736.29,1736.29
