Sectorial Entidad Proyecto Fuente,,,,INICIAL,Codificado Enero,Devengado Enero,Pagado Enero,Codificado Febrero,Devengado Febrero,Pagado Febrero,Codificado Marzo,Devengado Marzo,Pagado Marzo,Codificado Abril,Devengado Abril,Pagado Abril,Codificado Mayo,Devengado Mayo,Pagado Mayo,Codificado Junio,Devengado Junio,Pagado Junio,Codificado Julio,Devengado Julio,Pagado Julio,Codificado Agosto,Devengado Agosto,Pagado Agosto,Codificado Septiembre,Devengado Septiembre,Pagado Septiembre,Codificado Octubre,Devengado Octubre,Pagado Octubre,Codificado Noviembre,Devengado Noviembre,Pagado Noviembre,Codificado Diciembre,Devengado Diciembre,Pagado Diciembre
,,002  - SISTEMA NACIONAL DE NIVELACION Y ADMISION,001 - Recursos Fiscales,0,0,0,0,0,0,0,31813.93,0,0,51653.93,0,0,51653.93,4720,0,108533.93,51707.23,35684.23,511531.43,52159.23,52159.23,511531.43,334219.51,264387.56,511531.43,411160.27,408767.27,732499.43,487700.65,483027.85,732971.93,494846.68,492440.73,732971.93,538054.68,518772
,,,002 - Recursos Fiscales generados por las Instituciones,0,0,0,0,0,0,0,77982.71,16716.08,16716.08,77982.71,68579.12,68579.12,77982.71,72609.8,72609.8,77982.71,77982.71,77982.71,77982.71,77982.71,77982.71,77982.71,77982.71,77982.71,77982.71,77982.71,77982.71,77982.71,77982.71,77982.71,77982.71,77982.71,77982.71,77982.71,77982.71,77982.71
,,004  - DIVERSIDAD GENÉTICA  DE LOS RECURSOS  PESQUEROS (PECES-MOLUSCOS  Y CRUSTACÉOS) DE LA PROVINCIA  DE SANTA ELENA -,001 - Recursos Fiscales,0,0,0,0,0,0,0,7820,0,0,7820,0,0,7820,0,0,7820,0,0,7820,0,0,7820,0,0,7820,0,0,7820,0,0,7820,876,0,2900,2876,2876
,,005  - ESTUDIO DE LA BIODIVERSIDAD Y CAMBIO CLIMÁTICO DEL CENOZOICO DE LA PENÍNSULA DE SANTA ELENA,001 - Recursos Fiscales,0,0,0,0,0,0,0,4400,0,0,4400,0,0,4400,0,0,4400,0,0,4400,0,0,4400,0,0,4400,0,0,4400,0,0,4400,0,0,4392.04,4392.04,470.58
,,006  - SISTEMAS DE PRODUCCIÓN HIDROPÓNICA: ALTERNATIVA PARA EL CAMBIO DE LA MATRIZ AGROPRODUCTIVA EN LA PENÍNSULA DE SA,001 - Recursos Fiscales,0,0,0,0,0,0,0,5570.5,0,0,5570.5,0,0,5570.5,0,0,5570.5,709.28,73.86,5570.5,3060.3,2557.6,5570.5,4353.92,4353.92,5570.5,4353.92,4353.92,5570.5,4433.95,4433.95,5570.5,4919.66,4485.99,5112.28,4919.66,4919.66
,,009  - SABERES ANCESTRALES AGROPECUARIOS EN LA PROVINCIA DE SANTA ELENA  ECUADOR: SU RECUPERACIÓN Y VALIDACIÓN,001 - Recursos Fiscales,0,0,0,0,0,0,0,15220,0,0,15220,0,0,15220,0,0,15220,264,264,15220,879.04,879.04,15220,879.04,879.04,15220,879.04,879.04,15220,1999.04,1999.04,15220,5539.04,5539.04,5539.04,5539.04,5539.04
,,012  - CONSTRUCCION DE CANCHA DE FUTBOL REGLAMENTARIA EN EL SECTOR SUR DEL POLIDEPORTIVO 2 DE LA UPSE,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399580.52,0,0,399580.52,0,0,399580.52,0,0,399580.52,244988.36,244988.36,399580.52,383790.86,375600.25
,,013  - EVALUACIÓN DE LA ADAPTABILIDAD DEL CULTIVO DE LA CAÑA DE AZÚCAR (SACCHARUM OFFICINARUM L.) A LAS CONDICIONES EDA,001 - Recursos Fiscales,0,0,0,0,0,0,0,1020,0,0,1020,0,0,1020,0,0,1020,0,0,1020,0,0,1020,0,0,1020,0,0,1020,0,0,1020,200,0,1020,915,200
,,014  - ADAPTABILIDAD DE CLONES DE CACAO TIPO NACIONAL (THEOBROMA CACAO L.) A CONDICIONES EDAFOCLIMÁTICAS DE LA PROVINCI,001 - Recursos Fiscales,0,0,0,0,0,0,0,2020,0,0,2020,0,0,2020,0,0,2020,0,0,2020,831.5,831.5,2020,831.5,831.5,2020,831.5,831.5,2020,831.5,831.5,2020,831.5,831.5,831.5,831.5,831.5
,,014  - DESVINCULACION DE LAS Y LOS SERVIDORES PUBLICOS POR JUBILACION OBLIGATORIA -LOSEP-LOES-REGLAMENTO DE CARRERA Y E,001 - Recursos Fiscales,0,0,0,0,0,0,0,157419.96,0,0,157419.96,0,0,157419.96,0,0,157419.96,0,0,157419.96,157419.96,157419.96,157419.96,157419.96,157419.96,157419.96,157419.96,157419.96,157419.96,157419.96,157419.96,157419.96,157419.96,157419.96,157419.96,157419.96,157419.96
,,015  - GUÍA MOVIL DE RECURSOS  NATURALES  PARA LA PENINSULA DE SANTA ELENA,001 - Recursos Fiscales,0,0,0,0,0,0,0,5700,0,0,5700,0,0,5700,0,0,5700,0,0,5700,0,0,5700,0,0,5700,5540.64,2228.64,5700,5540.64,5540.64,5700,5540.64,5540.64,5540.64,5540.64,5540.64
,,016  - SISTEMA  DE LOCALIZACIÓN MÓVIL PARA ATENCIÓN DE EMERGENCIAS Y TELECOMUNICACIONES UTILIZANDO GEOREFERENCIACIÓN,001 - Recursos Fiscales,0,0,0,0,0,0,0,5524,0,0,5524,0,0,5524,0,0,5524,0,0,5524,0,0,5524,0,0,5524,0,0,5524,0,0,5524,0,0,5069.12,5041.12,540.12
,,017  - MODELO EXPERIMENTAL PARA EL INVENTARIO DE RECURSOS TURÍSTICOS ADAPTADO AL TERRITORIO DE SANTA ELENA,001 - Recursos Fiscales,0,0,0,0,0,0,0,15000,0,0,15000,0,0,15000,0,0,15000,6937.28,743.28,15000,8055.04,8055.04,15000,11796.8,10598.8,15000,14500.8,13425.8,15000,14500.8,14500.8,15000,14500.8,14500.8,14500.8,14500.8,14500.8
,,018  - ESTADO NUTRICIONAL DE NIÑOS Y NIÑAS DE 3 A 5 AÑOS DE CENTROS DE EDUCACIÓN INICIAL CANTÓN LA LIBERTAD PROVINCIA D,001 - Recursos Fiscales,0,0,0,0,0,0,0,11400,0,0,11400,0,0,11400,0,0,11400,0,0,11400,959.28,0,11400,959.28,959.28,11400,959.28,959.28,7800,1956.08,1956.08,7800,6810.22,5970,7677.31,7650.22,7650.22
,,019  - ESTUDIO DE LA POLÍTICA PÚBLICA EN LA PROVINCIA DE SANTA ELENA A TRAVÉS DEL OBSERVATORIO DE POLÍTICAS SOCIALES DE,001 - Recursos Fiscales,0,0,0,0,0,0,0,52100,0,0,52100,0,0,52100,0,0,52100,0,0,52100,0,0,52100,0,0,52100,0,0,26100,0,0,26100,0,0,0,0,0
,,028  - GEOQUÍMICA DE LOS CRUDOS DEL LITORAL ECUATORIANO,001 - Recursos Fiscales,0,0,0,0,0,0,0,37000,0,0,37000,0,0,37000,0,0,37000,0,0,37000,2255.76,2255.76,37000,11977,10155.86,37000,19931.6,14177.49,28337.6,19931.6,19931.6,28337.6,25681.38,20547.65,28337.6,26503.28,26503.28
,,029  - MODELAMIENTO DE FLUJO BIFÁSICO EN MEDIOS POROSOS USANDO EL MÉTODO DE LOS ELEMENTOS FINITOS,001 - Recursos Fiscales,0,0,0,0,0,0,0,15000,0,0,15000,0,0,15000,0,0,15000,0,0,15000,0,0,15000,0,0,15000,9885.6,4005.6,14100,9885.6,9885.6,14100,9885.6,9885.6,9885.6,9885.6,9885.6
,,030  - DESARROLLO DE SOFTWARE PARA EL MODELAMIENTO SIMULACIÓN Y OPTIMIZACIÓN DE MEZCLA DE PETRÓLEO CRUDO EN LAS REFINER,001 - Recursos Fiscales,0,0,0,0,0,0,0,30000,0,0,30000,0,0,30000,0,0,30000,0,0,30000,2860.48,306.48,30000,2860.48,2860.48,30000,2860.48,2860.48,8975.04,2860.48,2860.48,8975.04,2860.48,2860.48,2860.48,2860.48,2860.48
,,031  - ESTUDIO DE FACTIBILIDAD PARA IMPLEMENTAR LA PERFORACIÓN DE POZOS CON COILED TUBING EN EL CAMPO GUSTAVO GALINDO V,001 - Recursos Fiscales,0,0,0,0,0,0,0,10000,0,0,10000,0,0,10000,0,0,10000,0,0,10000,0,0,10000,0,0,10000,0,0,10000,0,0,10000,0,0,0,0,0
,,033  - MEVALAP-UPSE (MEJORAMIENTO DE LA EVALUACIÓN DEL APRENDIZAJE EN LA UPSE),001 - Recursos Fiscales,0,0,0,0,0,0,0,17000,0,0,17000,0,0,17000,0,0,17000,0,0,17000,0,0,17000,0,0,17000,4208,3308,17000,8508,8508,17000,8705.12,8529.12,8898,8848.93,8848.93
,,034  - DESARROLLO DE ROBOTS SUBMARINOS PARA EXPLORACIONES EN LA ZONA MARINO-COSTERA DE LA PENÍNSULA DE SANTA ELENA Y EN,001 - Recursos Fiscales,0,0,0,0,0,0,0,14000,0,0,14000,0,0,14000,0,0,14000,0,0,14000,0,0,14000,0,0,14000,6576.38,6470.99,14000,6576.38,6576.38,14000,10168.14,10168.14,12191.75,11950.14,11950.14
,,036  - DESARROLLO DE UNA APLICACIÓN INFORMÁTICA DE VISIÓN POR COMPUTADORA PARA LA IMPLEMENTACIÓN DE LA METODOLOGÍA DE I,001 - Recursos Fiscales,0,0,0,0,0,0,0,26300,0,0,26300,0,0,26300,0,0,26300,0,0,26300,0,0,26300,0,0,26300,0,0,26300,0,0,26300,18058.08,1929.15,22720.37,22649.39,21044.1
,,037  - OPTIMIZACIÓN DE MODELOS DE REACTORES BIOLÓGICOS BASADOS EN BIOPELÍCULAS AEROBIAS DESARROLLADAS DENTRO DE MODELOS,001 - Recursos Fiscales,0,0,0,0,0,0,0,35123.93,0,0,35123.93,0,0,35123.93,0,0,35123.93,0,0,35123.93,0,0,35123.93,0,0,35123.93,0,0,25123.93,0,0,25123.93,0,0,0,0,0
,,"038  - LÍNEA BASE PARA LA ELABORACIÓN DE UNA GUÍA DE BABOSAS MARINAS (OPISTOBRANQUIOS) DE LA PENÍNSULA DE SANTA ELENA,",001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,10000,0,0,10000,3265.12,1856.12,10000,4374.61,4374.61,10000,4860.1,4524.1,10000,9435.43,6996.21
,,039  - CARACTERIZACIÓN GEOFÍSICA E HIDROQUÍMICA DEL ACUÍFERO MANGLARALTO PARA LA SOSTENIBILIDAD DEL RECURSO HÍDRICO,001 - Recursos Fiscales,0,0,0,0,0,0,0,40000,0,0,40000,0,0,40000,0,0,40000,0,0,40000,5240.62,4599.23,40000,5826,5781.36,40000,7062.76,5904.76,33000,7562.76,7562.76,33000,10017.57,9214.34,31674.34,30671.97,12676.97
,,040  - MUSEO MEGATERIO-UPSE DE SALA DE EXPOSICIONES A MUSEO DE HISTORIA NATURAL,001 - Recursos Fiscales,0,0,0,0,0,0,0,40000,0,0,40000,0,0,40000,0,0,40000,4032,4032,40000,8053.92,4462.92,40000,8053.92,8053.92,40000,8053.92,8053.92,30000,12365.94,12365.94,30000,25037.35,23131.26,30000,29037.35,29037.35
,,041  - PERLICULTURA EN CONCHA NACARADA PTERIA STERNA EN LA COMUNA PALMA SANTA ELENA JOYA,001 - Recursos Fiscales,0,0,0,0,0,0,0,40000,0,0,40000,0,0,40000,0,0,40000,0,0,40000,0,0,40000,596.59,400.16,40000,12468.09,9271.09,30000,13435.29,13435.29,30000,17375.74,16031.85,22960,22560.3,22560.3
,,042  - PROPUESTA DE SITIOS PROMISORIOS PARA LA CONSERVACIÓN Y SECUESTRO DE CARBONO EN LA PENÍNSULA DE SANTA ELENA,001 - Recursos Fiscales,0,0,0,0,0,0,0,39612.72,0,0,39612.72,0,0,39612.72,0,0,39612.72,0,0,39612.72,0,0,39612.72,1349.6,144.6,39612.72,1919.68,1410.68,39612.72,5919.68,5919.68,39612.72,7929.26,7785.93,23731.24,8004.26,8004.26
,,043  - CALIDAD NUTRICIONAL DEGRADABILIDAD RUMINAL Y DIGESTIBILIDAD FECAL DE LA MORINGA OLEIFERA EN LAS CONDICIONES AMBI,001 - Recursos Fiscales,0,0,0,0,0,0,0,24362.5,0,0,24362.5,0,0,24362.5,0,0,24362.5,0,0,24362.5,0,0,24362.5,6919.02,6919.02,24362.5,7248.3,6954.3,24362.5,20107.46,20107.46,24362.5,22353.06,20348.06,23862.5,23288.22,23288.22
,,044  - ADQUISICION DE INSTALACIONES CENTRO DE INVESTIGACION DE CIENCIAS ADMINISTRATIVAS Y PROGRAMAS DE POSTGRADOS DE LA,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304247.54,0,0,416934.9,0,0,416934.9,0,0,719478.78,719478.78,719478.78
,,,002 - Recursos Fiscales generados por las Instituciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24899.62,24899.62,24899.62
,,,003 - Recursos Provenientes de Preasignaciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112296.88,112296.88,112296.88
,188 - ESCUELA SUPERIOR POLITECNICA AGROPECUARIA DE MANABI MANUEL FELIX LOPEZ,001  - PLAN DE REFORESTACION CON ESPECIES NATIVAS EN LA MICROCUENCA ALTA DEL RIO CARRIZAL EN LA COMUNIDAD DE SEVERINO,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,3000,0,0,23241.76,0,0,23241.76,0,0,23241.76,0,0,23241.76,20241.76,20241.76,23241.76,20241.76,20241.76,23241.76,20241.76,20241.76,23242.79,22436.76,22436.76,23236.75,22566.79,22450.69
,,003  - MEJORAMIENTO GENÉTICO EN LOS PARÁMETROS REPRODUCTIVOS DEL CERDO DE ZONA DE INFLUENCIA DEL CANTÓN BOLIVAR QUE CONTRIBUYA AL PEQUEÑO Y MEDIANO PRODUCTOR,002 - Recursos Fiscales generados por las Instituciones,5000,5000,0,0,5000,0,0,5000,0,0,5000,0,0,5000,0,0,5000,0,0,5000,0,0,5000,0,0,1961.35,0,0,1961.35,0,0,1961.35,308.85,308.85,1636.54,308.85,308.85
,,006  - INSTRUCCION TECNICA CONTINUA SOBRE ELABORACION DE PRODUCTOS AGROINDUSTRIALES EN LA FUNDACION FUCFORMID,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,3000,3000,3000,3000,3000
,,007  - DIRECCIONAMIENTOS TECNICOS PARA LA CREACION DE UNA MICROEMPRESA PRODUCTORA DE DULCES ARTESANALES EN LA ASOCIACI,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,3000,3000,3000,3000,3000
,,008  - INSTRUCCION TECNICA CONTINUA SOBRE EL MANEJO DE POST-COSECHA Y ELABORACION DE PRODUCTOS A PARTIR DEL CACAO FINO,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,3000,3000,3000,3000,3000
,,009  - SEGURIDAD ALIMENTARIA EN LA CADENA PRODUCTIVA DE LA LECHE PARA SU INDUSTRIALIZACION EN LA ASOCIACION GANADERA (,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,3000,3000,3000,3000,3000
,,010  - PLAN DE MANEJO PARA MITIGAR IMPACTOS AMBIENTALES NEGATIVOS GENERADOS POR EL SISTEMA PRODUCTIVO DEL HUMEDAL LA SEGUA DE LA PROVINCIA DE MANABÍ,001 - Recursos Fiscales,25000,25000,0,0,25000,0,0,25000,0,0,5000,0,0,5000,0,0,5000,0,0,5000,0,0,5000,0,0,5000,0,0,5000,4995.68,4995.68,4995.68,4995.68,4995.68,4995.68,4995.68,4995.68
,,012  - DESARROLLO DE HUERTOS AGRICOLAS Y USO TERAPEUTICO DE PLANTAS MEDICINALES PARA POTENCIALIZAR LA  SEGURIDAD ALIMEN,001 - Recursos Fiscales,7612.8,7612.8,0,0,7612.8,0,0,7612.8,0,0,6000,0,0,6000,0,0,6000,0,0,6000,0,0,6000,0,0,6000,0,0,5840.77,5735.39,5735.39,5839.74,5735.39,5735.39,5778.38,5778.38,5740
,,013  - PROCESO DE COMERCIALIZACION DE PRODUCTOS GENERADOS EN LAS COMUNIDADES DEL HUMEDAL LA SEGUA DE LA PROVINCIA DE MA,001 - Recursos Fiscales,21000,21000,0,0,21000,0,0,21000,0,0,4000,0,0,4000,0,0,4000,0,0,4000,0,0,4000,153.06,153.06,4000,153.06,153.06,4000,209.96,209.96,3999.54,3908.41,3908.41,3908.41,3908.41,3908.41
,,014  - CONTROL DEL CONSUMO DE ESPECIES ENDÉMICAS DE LA COMUNIDAD EL HUMEDAL (LA SEGUA) Y SU INFLUENCIA EN LA ALIMENTACIÓN PARA EL BUEN VIVIR,001 - Recursos Fiscales,3000,3000,0,0,3000,0,0,3000,0,0,3000,0,0,4000,0,0,4000,0,0,4000,0,0,4000,0,0,4000,0,0,4159.23,1610.25,1610.25,4159.23,1610.25,1610.25,4153.59,4153.59,1882.75
,,015  - FORMACIÓN SOBRE PRODUCCIÓN ECOLÓGICA Y TÉCNICAS AGROINDUSTRIALES A PRODUCTORES AGROPECUARIOS DE COMUNIDADES DEL HUMEDAL LA SEGUA,001 - Recursos Fiscales,26575.6,26575.6,0,0,26575.6,0,0,26575.6,0,0,3510.41,0,0,3030.28,0,0,3030.28,0,0,3030.28,0,0,3030.28,0,0,3030.28,0,0,3030.28,0,0,3030.28,3000,3000,3000,3000,3000
,,016  - ESTUDIO DE LA ADMINISTRACION DEL CREDITO CON LA BANCA PUBLICA A SOCIOS DEL HUMEDAL LA SEGUA ENLA PROVINCIA DE MA,001 - Recursos Fiscales,22850,22850,0,0,22850,0,0,22850,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,3000,3000,3000,3000,3000
,,017  - PLAN DE ACCIÓN PARA REACTIVAR EL SECTOR TURÍSTICO DEL BALNEARIO PLATANALES Y MERCADO CENTRAL  CALCETA MANABÍ ECUADOR.,001 - Recursos Fiscales,106000,106000,0,0,106000,0,0,106000,0,0,6000,0,0,6000,0,0,6000,0,0,6000,0,0,6000,0,0,6000,0,0,6000,6000,6000,6000,6000,6000,6000,6000,6000
,,018  - PAGINA WEB TURISTICA DEL HUMEDAL LA SEGUA DE LA PROVINCIA DE MANABI,001 - Recursos Fiscales,2150,2150,0,0,2150,0,0,2150,0,0,2150,0,0,2850,0,0,2850,0,0,2850,0,0,2850,0,0,2850,2844.8,304.8,2850,2844.8,2844.8,2850,2844.8,2844.8,2844.8,2844.8,2844.8
,,019  - PLAN DE DESARROLLO TURISTICO SOSTENIBLE QUE FOMENTE LA CONSERVACION EN EL HUMEDAL LA SEGUA Y SUS COMUNIDADES PRO,001 - Recursos Fiscales,21000,21000,0,0,21000,0,0,21000,0,0,5000,0,0,5000,0,0,5000,0,0,5000,0,0,5000,0,0,5000,0,0,5000,0,0,5000,5000,5000,5000,5000,5000
,,020  - LINEAMIENTOS PARA EL MANEJO Y APROVECHAMIENTO SOSTENIBLE DE HUMEDALES EN LA PROVINCIA DE MANABÍ- ECUADOR,001 - Recursos Fiscales,2000,2000,0,0,2000,0,0,2000,0,0,2000,0,0,4000,0,0,4000,0,0,4000,1274.5,1274.5,4000,1274.5,1274.5,4000,1434.5,1434.5,4000,1434.5,1434.5,4000,2434.5,2434.5,2434.5,2434.5,2434.5
,,021  - SELECCIÓN DE HÍBRIDOS F1 DE CAFÉ ARÁBIGO Y PROPAGACIÓN CLONAL USANDO HERRAMIENTAS BIOTECNOLÓGICAS,001 - Recursos Fiscales,8332,8332,0,0,8332,0,0,8332,0,0,8332,0,0,4000,0,0,4000,0,0,4000,1344.6,1344.6,4000,1344.6,1344.6,4000,1344.6,1344.6,4000,1344.6,1344.6,1824.6,1824.6,1824.6,1824.6,1824.6,1824.6
,,022  - SELECCIÓN DE CLONES PROMISORIOS DE CACAO DE ALTA PRODUCTIVIDAD Y CALIDAD EN LA PROVINCIA DE MANABÍ,001 - Recursos Fiscales,26320,26320,0,0,26320,0,0,26320,0,0,26320,0,0,4000,0,0,4000,0,0,4000,1995.97,1995.97,4000,1995.97,1995.97,4000,1995.97,1995.97,4000,1995.97,1995.97,8800.64,1995.97,1995.97,8800.64,8800.64,8800.64
,,,002 - Recursos Fiscales generados por las Instituciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1878.73,0,0,4878.73,4878.73,4878.73
,,023  - CARACTERIZACIÓN MORFOFISIOLÓGICA DE DOS ESPECIES DE PITAHAYA CON POTENCAL COMERCIAL  EN EL VALLE DEL RÍO CARRIZA,001 - Recursos Fiscales,10000,10000,0,0,10000,0,0,10000,0,0,10000,0,0,4000,0,0,4000,0,0,4000,255,255,4000,512.91,512.91,4000,3335.31,3335.31,4000,3832.91,3832.91,3832.91,3832.91,3832.91,3832.91,3832.91,3832.91
,,024  - VALORACIÓN NUTRITIVAS Y FERMENTATIVAS DE LOS RESIDUOS AGROPECUARIOS Y SU CONSERVACIÓN MEDIANTE ENSILADO,001 - Recursos Fiscales,10000,10000,0,0,10000,0,0,10000,0,0,10000,0,0,4000,0,0,4000,0,0,4000,0,0,4000,0,0,4000,0,0,4000,0,0,4000,0,0,4000,4000,428.57
,,025  - APROVECHAMIENTO DE LACTOSUERO DULCE EN EL DESARROLLO DE BEBIDAS LÁCTEAS FERMENTADAS CON POTENCIAL AGROINDUSTRIAL,001 - Recursos Fiscales,5000,5000,0,0,5000,0,0,5000,0,0,5000,0,0,4000,0,0,4000,0,0,4000,0,0,4000,0,0,4000,0,0,4000,0,0,4000,0,0,3885.9,3678.14,394.09
,,026  - SUPLEMENTACIÓN DE ACEITES ESENCIALES DE ORÉGANO (ORIGANUM VULGARE L) EN POLLOS DE ENGORDE,001 - Recursos Fiscales,9900,9900,0,0,9900,0,0,9900,0,0,9900,0,0,4000,0,0,4000,0,0,4000,2800,2800,4000,2800,2800,4000,2800,2800,4000,2800,2800,4000,2800,2800,4233.17,4233.17,3345.98
,,027  - DIGESTIBILIDAD IN SITU Y VALOR NUTRICIONAL DEL PASTO SABOYA ASOCIADAS A TRES LEGUMINOSAS FORRAJERAS NATIVAS,001 - Recursos Fiscales,14650,14650,0,0,14650,0,0,14650,0,0,14650,0,0,4000,0,0,4000,0,0,4000,0,0,4000,0,0,4000,0,0,4000,0,0,4000,0,0,0,0,0
,,,002 - Recursos Fiscales generados por las Instituciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3998.75,3998.75,0
,,028  - COMPORTAMIENTO EPIDEMIOLÓGICO Y CARACTERIZACIÓN DE LA LEPTOSPIROSIS EN EL GANADO PORCINO Y SU INFLUENCIA EN LOS,001 - Recursos Fiscales,7250,7250,0,0,7250,0,0,7250,0,0,7250,0,0,4000,0,0,4000,0,0,4000,0,0,4000,2048.41,2048.41,4000,2048.41,2048.41,4000,2450.74,2450.74,4000,3083.28,3083.28,3978.99,3511.12,3129.12
,,029  - FORRAJE DE CAMOTE ENSILADO CON RESIDUOS FIBROSOS DE MAÍZ COMO ALIMENTO PARA BOVINOS EN CRECIMIENTO,001 - Recursos Fiscales,6500,6500,0,0,6500,0,0,6500,0,0,6500,0,0,4000,0,0,4000,0,0,4000,0,0,4000,0,0,4000,0,0,4000,0,0,4000,0,0,2346.63,2346.63,176.03
,,030  - GESTION DE CALIDAD PARA LA ATENCIÓN AL CLIENTE EN LA COOPERATIVA DE TRANSPORTE INTRAPROVINCIAL SAN CRISTOBAL DE BOLÍVAR,001 - Recursos Fiscales,6000,6000,0,0,6000,0,0,6000,0,0,5802.63,0,0,4000,0,0,4000,0,0,4000,0,0,4000,0,0,4000,0,0,4000,295,295,4000,3909.5,3909.5,3909.5,3909.5,3909.5
,,031  - BECAS Y AYUDAS ECONÓMICAS 2016 - 2019,001 - Recursos Fiscales,25000,25000,0,0,25000,0,0,25000,0,0,25000,0,0,25000,0,0,25000,0,0,25000,0,0,40186.74,0,0,62628.5,62628.5,62628.5,62628.5,62628.5,62628.5,132494.5,62628.5,62628.5,132494.5,78261.5,62628.5
,,031  - MEJORA DE LA GESTIÓN DE CALIDAD PARA EL DESEMPEÑO DEL CLIENTE INTERNO DE LA EMPRESA EMAARS-EP,001 - Recursos Fiscales,3000,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,0,0,3000,189.05,189.05,3000,2887.5,2887.5,2887.5,2887.5,2887.5
,,032  - MEJORAMIENTO DEL ESTADO SANITARIO Y PRODUCTIVO DEL CACAO A TRAVÉS DE PODAS FITOSANITARIAS Y BUENAS PRÁCTICAS AGR,001 - Recursos Fiscales,4020,4020,0,0,4020,0,0,4020,0,0,4020,0,0,5000,0,0,5000,0,0,5000,0,0,5000,0,0,5000,0,0,5000,3566.39,3566.39,5000,3566.39,3566.39,5052.39,3566.39,3566.39
,,032  - PERSONAL ACADÉMICO-SERVICIOS PROFECIONALES O CONTRATOS TÉCNICOS ESPECIALIZADOS DE ACESORIA INVESTIGACIÓN PROFESIONAL Y TÉCNICA 2016-2019,001 - Recursos Fiscales,26145.47,67208.4,0,0,183208.4,22084,22084,184074.58,43282.4,43282.4,285468.58,49928,49928,288183.58,70166,70166,291879.58,101342,101342,291879.58,164571.41,164571.41,291879.58,194041.22,194041.22,291879.58,220625.03,220625.03,291879.58,232152.24,232152.24,302622.64,241842.45,239542.45,301599.87,301599.87,295017.87
,,,002 - Recursos Fiscales generados por las Instituciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,033  - METODOLOGÍA EDER APLICABLE EN PROYECTOS DE INFRAESTRUCTURA TECNOLÓGICA,001 - Recursos Fiscales,2500,2500,0,0,2500,0,0,2500,0,0,2500,0,0,3500,0,0,3500,0,0,3500,0,0,3500,0,0,3500,1461.6,1461.6,3500,1461.6,1461.6,5189.92,1461.6,1461.6,4006.24,4006.24,4006.24
,,,002 - Recursos Fiscales generados por las Instituciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
,,033  - SISTEMA NACIONAL DE NIVELACION Y ADMISION,001 - Recursos Fiscales,0,0,0,0,0,0,0,0,0,0,734.4,0,0,734.4,734.4,734.4,345128.4,734.4,734.4,345128.4,53146.8,53146.8,329941.66,108407.39,108407.39,329748.66,153210.19,153210.19,493152.66,191600.74,191600.74,336918.77,243764.13,231404.7,336284.33,324721.45,324721.45
,,,002 - Recursos Fiscales generados por las Instituciones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3038.65,0,0,3038.65,3038.65,3038.65,3038.65,3038.65,3038.65,3038.65,3038.65,3038.65
