id,text,G13T,target_non_classified,G4T1,G4T9,G1T1,G1T3,G8T7,G1T2,G9T,G16T,G8T6,G9T5,G16T1,G11T,G2T2,G14T5,G8T5,G15T1,G9T7,G12T,G1T,G4T3,G4T5,G4T6,G13T2,G7T,G3T12,G7,G15,G1,G11,G2,sdg_non_classified,G12,G16,G3,G8,G14,G4,G13,G9
BASE-O-4055,autoridad portuaria de esmeraldas ampliacion del muelle # y el reforzamiento de los muelles # y desarrollo y servicios portuarios,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4056,autoridad portuaria de guayaquil fortalecimiento de la infraestructura tecnologica de la autoridad portuaria de guayaquil administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4057,autoridad portuaria de guayaquil implementacion de vts control de trafico maritimo desarrollo y servicios portuarios,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4058,autoridad portuaria de guayaquil dragado de mantenimiento del canal de navegacion desarrollo y servicios portuarios,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4059,autoridad portuaria de manta reconstruccion del terminal pesquero y de cabotaje de autoridad portuaria de manta desarrollo y servicios portuarios,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4060,casa de la cultura ecuatoriana benjamin carrion construccion equipamiento y diseno de malla curricular para el centro de formacion de artes para ninos y jovenes de la provincia de carchi fomento desarrollo difusion cultural conservacion y preservacion de los bienes patrimoniales,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4061,casa de la cultura ecuatoriana benjamin carrion renovacion del equipo y maquinaria del fondo editorial pedro jorge vera de la casa de la cultura ecuatoriana benjamin carrion sede nacional fomento desarrollo difusion cultural conservacion y preservacion de los bienes patrimoniales,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4062,casa de la cultura ecuatoriana benjamin carrion formacion y creacion artistica para vivir el arte y la cultura en comunidad fomento desarrollo difusion cultural conservacion y preservacion de los bienes patrimoniales,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4063,casa militar presidencial fortalecimiento de sistema de seguridad y proteccion integral de las maximas autoridades ejecutivas del pais seguridad integral,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4064,centro interamericano de artesanias y artes populares cidap talleres de innovacion de diseno y rediseno en las artesanias desarrollo sustentable del sector artesanal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4065,centro interamericano de artesanias y artes populares cidap preservacion conservacion y puesta en valor de la reserva de artesanias de america custodiada por el cidap en cuenca ecuador desarrollo sustentable del sector artesanal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4066,comision de transito del ecuador desarrollo y fortalecimiento institucional de la comision de transito del ecuador administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4067,comision de transito del ecuador construccion e implementacion de oficinas para la investigacion de accidentes de transito y analisis medico legal control operativo e investigacion de accidentes de transito a nivel nacional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4068,comision de transito del ecuador implementacion de unidades de rescate y emergencias medicas en la red vial estatal troncales nacionales control operativo e investigacion de accidentes de transito a nivel nacional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4069,comision de transito del ecuador control de transito en carreteras troncales del ecuador control operativo e investigacion de accidentes de transito a nivel nacional,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4070,comision de transito del ecuador formacion de agentes de transito para el ecuador formacion de vigilantes y agentes civiles,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4071,consejo de educacion superior fortalecimiento institucional para el desarrollo del sistema de educacion superior ces fortalecimiento del sistema de educacion superior,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4072,consejo nacional de competencias fortalecimiento institucional al proceso de descentralizacion asignacion y transferencia de competencias a los gobiernos autonomos descentralizados,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4073,consejo nacional de la judicatura creacion y mejoramiento de la infraestructura civil judicial ajustada al nuevo modelo de gestion de la justicia prestacion de servicios de justicia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4074,consejo nacional de la judicatura combatir la impunidad de los delitos a nivel nacional prestacion de servicios de justicia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4075,consejo nacional de la judicatura impulsar la mejora permanente y modernizacion de los servicios prestacion de servicios de justicia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4076,consejo nacional de la judicatura consolidacion de la transformacion y calidad de los servicios de justicia prestacion de servicios de justicia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4077,consejo nacional de la judicatura diseno e implementacion del nuevo modelo de gestion de la funcion judicial del ecuador prestacion de servicios de justicia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4078,consejo nacional de salud conasa adquisicion de bienes de larga duracion conasa administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4079,consejo nacional para la igualdad intergeneracional asistencia tecnica a organismos del sndpina administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4080,contraloria general del estado ampliacion del edificio matriz edificio de parqueaderos y oficinas administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4081,contraloria general del estado mejoramiento de la funcion de control de la contraloria general del estado administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4082,contraloria general del estado construccion del edificio de la direccion regional ? guayas de la contraloria general del estado control de los recursos publicos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4083,contraloria general del estado rehabilitacion integral del edificio matriz de la contraloria general del estado control de los recursos publicos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4084,corte constitucional fortalecimiento de la capacidad de gestion de la corte constitucional para la proteccion de los derechos constitucionales administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4085,creamos vivienda ep proyecto de inversion para la entrega de vivienda de interes social dentro de la mision casa para todos administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4086,defensoria del pueblo sistema integral de prevencion proteccion y monitoreo del ejercicio de los derechos humanos y de la naturaleza y renovacion de infraestructura tecnologica de la defensoria del pueblo para garantizar los servicios a la poblacion defensa de los derechos humanos y de la naturaleza,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4087,defensoria del pueblo fortalecimiento del mencanismo nacional de prevencion de la tortura tratos crueles inhumanos y degradantes defensa de los derechos humanos y de la naturaleza,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4088,defensoria publica prestacion del servicio institucional a los grupos de atencion prioritaria en la provincia de pichincha servicio de defensa legal gratuita a los ciudadanos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4089,defensoria publica rehabilitacion del edificio de la defensoria publica en la ciudad de portoviejo como consecuencia del terremoto del de abril del servicio de defensa legal gratuita a los ciudadanos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4090,defensoria publica mejoramiento de los servicios de las areas agregadoras de valor a nivel nacional servicio de defensa legal gratuita a los ciudadanos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4091,defensoria publica proyecto de renovacion de la infraestructura tecnologica para la prestacion de servicios defensoriales a nivel nacional servicio de defensa legal gratuita a los ciudadanos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4092,defensoria publica estudios para la construccion del edificio de la defensoria publica en la provincia de santo domingo de los tsachila servicio de defensa legal gratuita a los ciudadanos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4093,direccion general de aviacion civil renovacion de sistemas informaticos redes comunicaciones y voz sobre ip administracion general del transporte aereo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4094,direccion general de aviacion civil rehabilitacion de cerramientos perimetrales en los aeropuertos del pais fase ii seguridad operacional y optimizacion de servicios aeronauticos y aeroportuarios,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4095,direccion general de aviacion civil modernizacion de los sistemas de navegacion aerea del ecuador fase iii seguridad operacional y optimizacion de servicios aeronauticos y aeroportuarios,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4096,direccion general de aviacion civil construccion del hangar de inspeccion en vuelo y amoblamiento de la oficinas tecnicas y administrativas seguridad operacional y optimizacion de servicios aeronauticos y aeroportuarios,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4097,direccion general de registro civil identificacion y cedulacion modernizacion del sistema nacional del registro civil identificacion ycedulacion fase masificacion identificacion cedulacion y registro de hechos y actos relativos al estado civil de los ciudadanos,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4098,empresa publica de desarrollo estrategico ecuador estrategico ep programa de inversion ecuador estrategico macro sector sectores estrategicos sectores energia ambiente y telecomunicaciones infraestructura en electrificacion y tecnologias de informacion y comunicacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4099,empresa publica de desarrollo estrategico ecuador estrategico ep programa de inversion ecuador estrategico infraestructura en salud,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4100,empresa publica de desarrollo estrategico ecuador estrategico ep construccion del parque de ahuano en la parroquia ahuano canton tena provincia napo infraestructura en apoyo productivo vialidad seguridad ciudadana cultura y deportes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4101,empresa publica de desarrollo estrategico ecuador estrategico ep proyecto habitacional guayaquil de mis amores infraestructura en apoyo productivo vialidad seguridad ciudadana cultura y deportes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4102,empresa publica de desarrollo estrategico ecuador estrategico ep construccion del malecon del margen izquierdo aguas abajo del rio napo en la parroquia puerto napo canton tena infraestructura en apoyo productivo vialidad seguridad ciudadana cultura y deportes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4103,empresa publica de desarrollo estrategico ecuador estrategico ep programa de inversion ecuador estrategico macro sector fomento a la produccion sectores fomento a la produccion y vialidad y transporte infraestructura en apoyo productivo vialidad seguridad ciudadana cultura y deportes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4104,empresa publica de desarrollo estrategico ecuador estrategico ep programa de inversion ecuador estrategico macro sector social sectores salud cultura equipamiento urbano y vivienda proteccion social y familiar y deporte reconstruccion y reactivacion productiva de las zonas afectadas por el terremoto de abril de,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4105,empresa publica de desarrollo estrategico ecuador estrategico ep programa de inversion ecuador estrategico fuente bei reconstruccion y reactivacion productiva de las zonas afectadas por el terremoto de abril de,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4106,empresa publica del agua epa ep programa nacional de mantenimiento y operacion de infraestructura fomento desarrollo administracion y control de los recursos hidrico,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4107,empresa publica del agua epa ep control de inundaciones bulubulu canar fomento desarrollo administracion y control de los recursos hidrico,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4108,empresa publica del agua epa ep control de inundaciones de milagro y area de influencia fomento desarrollo administracion y control de los recursos hidrico,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4109,empresa publica del agua epa ep trasvase chongonsan vicente fomento desarrollo administracion y control de los recursos hidrico,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4110,empresa publica del agua epa ep control de inundaciones canar fomento desarrollo administracion y control de los recursos hidrico,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4111,empresa publica del agua epa ep proyecto multiproposito coaque fomento desarrollo administracion y control de los recursos hidrico,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4112,empresa publica del agua epa ep control de inundaciones naranjal fomento desarrollo administracion y control de los recursos hidrico,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4113,empresa publica del agua epa ep proyecto proposito multiple chone fomento desarrollo administracion y control de los recursos hidrico,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4114,empresa publica del agua epa ep trasvase daulevinces fomento desarrollo administracion y control de los recursos hidrico,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4115,empresa publica del agua epa ep intervencion ampliacion y construccion del plan hidraulico acueducto santa elena fomento desarrollo administracion y control de los recursos hidrico,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4116,empresa publica del agua epa ep plan de aprovechamiento y control del agua en la provincia de los rios fomento desarrollo administracion y control de los recursos hidrico,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4117,empresa publica del agua epa ep estudios del proyecto multiproposito jama fomento desarrollo administracion y control de los recursos hidrico,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4118,empresa publica medios publicos de comunicacion del ecuador medios publicos ep ?desvinculacion de personal de medios publicos ep? administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4119,escuela politecnica nacional equipamiento de laboratorios de investigacion de la escuela politecnica nacional administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4120,escuela politecnica nacional plataforma tecnologica escuela politecnica nacional administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4121,escuela politecnica nacional fortalecimiento institucional de la epn administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4122,escuela politecnica nacional adecuaciones varias de campus politecnico administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4123,escuela politecnica nacional aseguramiento de la calidad escuela politecnica nacional formacion y gestion academica,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4124,escuela politecnica nacional edificio de la biblioteca de la escuela politecnica nacional formacion y gestion academica,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4125,escuela politecnica nacional proyectos semilla de investigacion gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4126,escuela politecnica nacional portafolio de proyectos de vinculacion con la colectividad escuela politecnica nacional gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4127,escuela politecnica nacional portafolio de proyectos de investigacion escuela politecnica nacional gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4128,escuela politecnica nacional generacion de capacidades para la difusion de alertas tempranas y para el desarrollo de instrumentos de decision ante las amenazas sismicas y volcanicas dirigidos al sistema nacional de gestion de riesgos gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4129,escuela politecnica nacional sostenibilidad del centro de homologacion vehicular implementado por el ccicev gestion de la vinculacion con la colectividad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4130,escuela superior politecnica agropecuaria de manabi construccion de aulas para las carreras de la espam mfl administracion central,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4131,escuela superior politecnica agropecuaria de manabi construccion del edificio de aulas para laboratorios de la carrera de agricola de la espammfl formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4132,escuela superior politecnica agropecuaria de manabi construccion del edificio administrativo de la carrera de agroindustrias de la espammfl formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4133,escuela superior politecnica agropecuaria de manabi contratacion y pago por servicios profesionales a docentes y coordinadores para el ano formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4134,escuela superior politecnica agropecuaria de manabi pago de compensacion por jubilacion al personal docente administrativo y trabajadores de la espam mfl formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4135,escuela superior politecnica agropecuaria de manabi construccion del edificio de aulas para laboratorios de la carrera de medio ambiente de la espammfl formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4136,escuela superior politecnica agropecuaria de manabi proyecto de beca media beca y ayuda economica a los y las estudiantes de la escuela superior politecnica agropecuaria de manabi manuel felix lopez periodo al formacion y gestion academica,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BASE-O-4137,escuela superior politecnica agropecuaria de manabi suplementacion de aceites esenciales de oregano origanum vulgare l en pollos de engorde gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4138,escuela superior politecnica agropecuaria de manabi evaluacion de la percepcion e implicacion del profesorado en la comprension lectora del alumnado de educacion general basica en cinco distritos de manabi ecolec gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4139,escuela superior politecnica agropecuaria de manabi sistema de costeo por actividad en el cultivo de camarones para mejorar la gestion productiva en el canton san vicente manabi gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4140,escuela superior politecnica agropecuaria de manabi metodologias para el control de gestion en las organizaciones publicas y privadas de manabi gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4141,escuela superior politecnica agropecuaria de manabi evaluacion del impacto de las politicas del buen vivir en organizaciones agroproductivas solidarias gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4142,escuela superior politecnica agropecuaria de manabi modelo integral para la gestion social y buen vivir en cooperativas del sector financiero de manabi gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4143,escuela superior politecnica agropecuaria de manabi caracterizacion morfofisiologica de dos especies de pitahaya con potencal comercial en el valle del rio carrizal gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BASE-O-4144,escuela superior politecnica agropecuaria de manabi modelo de gestion sostenible para el desarrollo de emprendimientos turisticos en las comunidades manabitas ecuador gestion de la investigacion,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
