id,proyecto,entidad,sectorial,C2017,D2017,C2018,D2018,C2019,D2019,C2020,D2020,C2021,D2021,ctotal,dtotal,text,sentence,tokenized
P2100S04E609,gestion integrada para la lucha contra la desertificacion degradacion de la tierra y adaptacion al cambio clima,ministerio del ambiente agua y transicion ecologica,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24825.39,12281.89,24825.39,12281.89,ministerio del ambiente agua y transicion ecologica gestion integrada para la lucha contra la desertificacion degradacion de la tierra y adaptacion al cambio clima,ministry of the environment water and ecological transition integrated management to combat desertification land degradation and adaptation to climate change,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('agua', 'NN'), ('y', 'NN'), ('transicion', 'NN'), ('gestion', 'NN'), ('integrada', 'NN'), ('para', 'NN'), ('la', 'NN'), ('contra', 'JJ'), ('desertificacion', 'NN'), ('degradacion', 'NN'), ('adaptacion', 'NN'), ('al', 'NN'), ('cambio', 'NN'), ('clima', 'NN')]"
P2101S04E609,marco legal y normativo para la gestion integrada del agua,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ministerio del ambiente y agua marco legal y normativo para la gestion integrada del agua,ministry of the environment and water legal and regulatory framework for integrated water management,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('y', 'NN'), ('agua', 'NN'), ('marco', 'JJ'), ('legal', 'JJ'), ('y', 'NN'), ('normativo', 'NN'), ('para', 'NN'), ('la', 'NN'), ('gestion', 'NN'), ('integrada', 'NN'), ('del', 'NN'), ('agua', 'NN')]"
P2102S04E609,programa nacional para la reforestacion con fines de proteccion de las cuencas hidrograficas del ecuador,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ministerio del ambiente y agua programa nacional para la reforestacion con fines de proteccion de las cuencas hidrograficas del ecuador,ministry of the environment and water national program for reforestation for the protection of the hydrographic basins of ecuador,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('y', 'NN'), ('agua', 'JJ'), ('programa', 'JJ'), ('nacional', 'JJ'), ('para', 'NN'), ('la', 'NN'), ('reforestacion', 'NN'), ('con', 'NN'), ('proteccion', 'NN'), ('cuencas', 'JJ'), ('hidrograficas', 'NN'), ('del', 'NN'), ('ecuador', 'NN')]"
P2103S04E609,construccion y mantenimiento de tanques estacionarios,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ministerio del ambiente y agua construccion y mantenimiento de tanques estacionarios,ministry of the environment and water construction and maintenance of stationary tanks,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('y', 'NN'), ('agua', 'JJ'), ('construccion', 'NN'), ('y', 'NN')]"
P2104S04E609,estrategia y reacentamiento y anteproyecto de la infraestructura para los damnificados del proyecto multiproposito,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ministerio del ambiente y agua estrategia y reacentamiento y anteproyecto de la infraestructura para los damnificados del proyecto multiproposito,ministry of the environment and water strategy and resettlement and preliminary project of the infrastructure for the victims of the multipurpose project,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('y', 'NN'), ('agua', 'NN'), ('estrategia', 'NN'), ('y', 'NN'), ('reacentamiento', 'NN'), ('y', 'NN'), ('damnificados', 'JJ'), ('del', 'NN'), ('proyecto', 'NN'), ('multiproposito', 'NN')]"
P2105S04E609,programa nacional de reforestacion con fines de conservacion ambiental proteccion de cuencas hidrograficas y be,ministerio del ambiente agua y transicion ecologica,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,7068482.800000001,2024605.28,14360998.729999997,6751024.869999999,21429481.529999997,8775630.149999999,ministerio del ambiente agua y transicion ecologica programa nacional de reforestacion con fines de conservacion ambiental proteccion de cuencas hidrograficas y be,ministry of the environment water and ecological transition national reforestation program for environmental conservation purposes protection of hydrographic basins and be,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('agua', 'NN'), ('y', 'NN'), ('transicion', 'NN'), ('programa', 'JJ'), ('nacional', 'JJ'), ('reforestacion', 'NN'), ('con', 'NN'), ('conservacion', 'NN'), ('ambiental', 'JJ'), ('proteccion', 'NN'), ('hidrograficas', 'NN'), ('y', 'NN')]"
P2106S04E609,operacion y mantenimiento presa la esperanza phima,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ministerio del ambiente y agua operacion y mantenimiento presa la esperanza phima,ministry of environment and water operation and maintenance la esperanza phima dam,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('y', 'NN'), ('agua', 'JJ'), ('operacion', 'NN'), ('y', 'NN'), ('mantenimiento', 'NN'), ('presa', 'NN'), ('la', 'NN'), ('phima', 'NN')]"
P2107S04E609,registro de emisiones y transferencias de contaminantes.,ministerio del ambiente agua y transicion ecologica,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,106782.81,55685.83,15422.69,624.33,122205.5,56310.16,ministerio del ambiente agua y transicion ecologica registro de emisiones y transferencias de contaminantes,"Ministry of the Environment, Water and Ecological Transition, Registry of Emissions and Transfers of Pollutants.","[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('agua', 'NN'), ('y', 'NN'), ('transicion', 'NN')]"
P2108S04E609,gestion integral de desechos solidos.,ministerio del ambiente agua y transicion ecologica,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,3149984.3,831357.74,5493867.23,2509735.5,8643851.530000001,3341093.24,ministerio del ambiente agua y transicion ecologica gestion integral de desechos solidos,ministry of environment water and ecological transition comprehensive management of solid waste.,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('agua', 'NN'), ('y', 'NN'), ('transicion', 'NN'), ('gestion', 'NN'), ('integral', 'NN'), ('solidos', 'NN')]"
P2109S04E609,planta de tratamiento ceibal cuatro esquinas y lineas de conduccion,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ministerio del ambiente y agua planta de tratamiento ceibal cuatro esquinas y lineas de conduccion,ministry of the environment and water ceibal treatment plant four corners and driving lines,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('y', 'NN'), ('agua', 'JJ'), ('planta', 'NN'), ('ceibal', 'JJ'), ('cuatro', 'NN'), ('y', 'VBP'), ('conduccion', 'NN')]"
P210S04E040,programa nacional de reforestacion con fines de conservacion ambiental proteccion de cuencas hidrograficas y ben,ministerio del ambiente,sectorial ambiente,113167008.78000002,12206490.52,59240234.90999999,9025625.83,30487026.18,11678983.42,0.0,0.0,0.0,0.0,202894269.87,32911099.770000003,ministerio del ambiente programa nacional de reforestacion con fines de conservacion ambiental proteccion de cuencas hidrograficas y ben,ministry of the environment national reforestation program for environmental conservation purposes protection of hydrographic basins and ben,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('nacional', 'JJ'), ('reforestacion', 'NN'), ('con', 'NN'), ('conservacion', 'NN'), ('ambiental', 'JJ'), ('proteccion', 'NN'), ('hidrograficas', 'NN'), ('y', 'NN'), ('ben', 'NN')]"
P2110S04E609,proyecto multiple jama,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ministerio del ambiente y agua proyecto multiple jama,ministry of the environment and water jama multiple project,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('y', 'NN'), ('agua', 'NN'), ('proyecto', 'NN'), ('multiple', 'JJ'), ('jama', 'NN')]"
P2111S04E609,control de inundaciones cuenca baja del rio guayas,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ministerio del ambiente y agua control de inundaciones cuenca baja del rio guayas,ministry of environment and water flood control lower basin of the guayas river,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('control', 'NN'), ('baja', 'VBP'), ('del', 'NN'), ('rio', 'NN'), ('guayas', 'NN')]"
P2112S04E609,conservacion de la cuenca del rio catamayo,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ministerio del ambiente y agua conservacion de la cuenca del rio catamayo,ministry of the environment and water conservation of the catamayo river basin,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('y', 'NN'), ('agua', 'JJ'), ('conservacion', 'NN'), ('rio', 'NN'), ('catamayo', 'NN')]"
P2113S04E609,manejo de recursos costeros fase ii,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ministerio del ambiente y agua manejo de recursos costeros fase ii,ministry of environment and water management of coastal resources phase ii,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('y', 'NN'), ('agua', 'JJ'), ('manejo', 'NN'), ('fase', 'VBP'), ('ii', 'NN')]"
P2114S04E609,obras de mantenimiento del sistema control de inundaciones de la cuenca baja del guayas sistema trasvase daule-sant,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ministerio del ambiente y agua obras de mantenimiento del sistema control de inundaciones de la cuenca baja del guayas sistema trasvase daulesant,ministry of environment and water maintenance works for the flood control system in the lower basin of guayas daule-sant transfer system,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('y', 'NN'), ('agua', 'JJ'), ('control', 'NN'), ('baja', 'NN'), ('del', 'NN'), ('guayas', 'NN'), ('sistema', 'NN'), ('trasvase', 'NN'), ('daulesant', 'NN')]"
P2115S04E609,rehabilitacion de seis sistemas de riego en la provincia de loja,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ministerio del ambiente y agua rehabilitacion de seis sistemas de riego en la provincia de loja,ministry of the environment and water rehabilitation of six irrigation systems in the province of loja,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('y', 'NN'), ('agua', 'JJ'), ('rehabilitacion', 'NN')]"
P2116S04E609,construccion de la obra de toma de control de inundaciones y derivacion para el sistema de riego pasaje-machala ubi,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ministerio del ambiente y agua construccion de la obra de toma de control de inundaciones y derivacion para el sistema de riego pasajemachala ubi,ministry of the environment and water construction of the work to take control of floods and diversion for the irrigation system passage-machala ubi,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('y', 'NN'), ('agua', 'JJ'), ('construccion', 'NN'), ('derivacion', 'NN'), ('para', 'NN'), ('sistema', 'NN'), ('pasajemachala', 'NN'), ('ubi', 'NN')]"
P2117S04E609,control de inundaciones (reencauzamiento) y proteccion de las margenes del rio chuchumbletza en su tramo final ante,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ministerio del ambiente y agua control de inundaciones (reencauzamiento) y proteccion de las margenes del rio chuchumbletza en su tramo final ante,ministry of the environment and water flood control (redirection) and protection of the banks of the chuchumbletza river in its final stretch before,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('control', 'NN'), ('reencauzamiento', 'NN'), ('y', 'NN'), ('proteccion', 'NN'), ('rio', 'NN'), ('chuchumbletza', 'NN'), ('su', 'NN'), ('tramo', 'VBP'), ('final', 'JJ'), ('ante', 'NN')]"
P2118S04E609,generacion y restauracion de areas verdes para la ciudad de guayaquil guayaquil ecologico,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ministerio del ambiente y agua generacion y restauracion de areas verdes para la ciudad de guayaquil guayaquil ecologico,ministry of environment and water generation and restoration of green areas for the city of guayaquil ecological guayaquil,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('y', 'NN'), ('agua', 'JJ'), ('generacion', 'NN'), ('y', 'NN'), ('restauracion', 'NN'), ('para', 'VBP'), ('la', 'JJ'), ('ciudad', 'NN'), ('guayaquil', 'NN'), ('ecologico', 'NN')]"
P2118S18E550,generacion y restauracion de areas verdes para la ciudad de guayaquil guayaquil ecologico,ministerio de desarrollo urbano y vivienda,sectorial desarrollo urbano y vivienda,0.0,0.0,0.0,0.0,0.0,0.0,12099356.090000002,6993.28,86329.6,64736.0,12185685.69,71729.28,ministerio de desarrollo urbano y vivienda generacion y restauracion de areas verdes para la ciudad de guayaquil guayaquil ecologico,ministry of urban development and housing generation and restoration of green areas for the city of guayaquil ecological guayaquil,"[('ministerio', 'NN'), ('urbano', 'JJ'), ('y', 'NN'), ('vivienda', 'NN'), ('generacion', 'NN'), ('restauracion', 'NN'), ('para', 'VBP'), ('la', 'JJ'), ('ciudad', 'NN'), ('guayaquil', 'NN'), ('ecologico', 'NN')]"
P2119S04E609,estudio del proyecto multiproposito matala-casa vieja-nambacola,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ministerio del ambiente y agua estudio del proyecto multiproposito matalacasa viejanambacola,ministry of the environment and water study of the multipurpose project matala-old house-nambacola,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('y', 'NN'), ('agua', 'NN'), ('estudio', 'NN'), ('del', 'NN'), ('proyecto', 'NN'), ('multiproposito', 'NN'), ('matalacasa', 'NN'), ('viejanambacola', 'NN')]"
P211S04E040,gestion integral de desechos solidos,ministerio del ambiente,sectorial ambiente,14183853.85,4910891.949999999,11984659.4,5024449.41,9574486.49,4729745.74,5545907.51,2159014.12,219633.17,0.0,41508540.42,16824101.22,ministerio del ambiente gestion integral de desechos solidos,ministry of the environment comprehensive management of solid waste,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'JJ'), ('gestion', 'NN'), ('integral', 'JJ'), ('solidos', 'NN')]"
P2120S04E609,estudios del proyecto multiproposito tahuin,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ministerio del ambiente y agua estudios del proyecto multiproposito tahuin,ministry of the environment and water studies of the tahuin multipurpose project,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('y', 'NN'), ('agua', 'JJ'), ('proyecto', 'NN'), ('multiproposito', 'NN'), ('tahuin', 'NN')]"
P2121S04E609,terminos de referencia para la contratacion de la consultoria: analisis de la vulnerabilidad a eventos de crecid,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ministerio del ambiente y agua terminos de referencia para la contratacion de la consultoria analisis de la vulnerabilidad a eventos de crecid,ministry of the environment and water terms of reference for contracting the consultancy: analysis of vulnerability to flood events,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('y', 'NN'), ('agua', 'JJ'), ('terminos', 'NN'), ('para', 'NN'), ('contratacion', 'NN'), ('consultoria', 'JJ'), ('analisis', 'NN'), ('eventos', 'NN'), ('crecid', 'NN')]"
P2122S04E609,terminos de referencia para la contratacion de una consultoria para descontaminacion del rio nambija y sus aflue,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ministerio del ambiente y agua terminos de referencia para la contratacion de una consultoria para descontaminacion del rio nambija y sus aflue,ministry of the environment and water terms of reference for the contracting of a consultant for the decontamination of the nambija river and its tributaries,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('y', 'NN'), ('agua', 'JJ'), ('terminos', 'NN'), ('para', 'NN'), ('contratacion', 'NN'), ('una', 'JJ'), ('consultoria', 'NN'), ('para', 'NN'), ('descontaminacion', 'NN'), ('rio', 'NN'), ('y', 'JJ'), ('sus', 'NN'), ('aflue', 'NN')]"
P2123S04E609,estudios construccion sistemas de agua potable extrema pobreza,ministerio del ambiente y agua,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ministerio del ambiente y agua estudios construccion sistemas de agua potable extrema pobreza,ministry of the environment and water studies construction of drinking water systems extreme poverty,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('y', 'NN'), ('agua', 'JJ'), ('construccion', 'NN'), ('potable', 'JJ'), ('extrema', 'NN'), ('pobreza', 'NN')]"
P2124S05E050,construccion y mejoramiento de la infraestructura,ministerio de gobierno,sectorial asuntos internos,0.0,0.0,0.0,0.0,0.0,0.0,26745.6,2144.8,2228.8,0.0,28974.4,2144.8,ministerio de gobierno construccion y mejoramiento de la infraestructura,government ministry construction and improvement of infrastructure,"[('ministerio', 'NN'), ('construccion', 'NN'), ('infraestructura', 'NN')]"
P2125S05E050,fortalecimiento de la policia nacional para operaciones de orden publico y seguridad ciudadana,ministerio de gobierno,sectorial asuntos internos,0.0,0.0,0.0,0.0,0.0,0.0,95537381.6,0.0,118186336.35999998,22474291.5,213723717.96,22474291.5,ministerio de gobierno fortalecimiento de la policia nacional para operaciones de orden publico y seguridad ciudadana,government ministry strengthening of the national police for public order and citizen security operations,"[('ministerio', 'NN'), ('nacional', 'JJ'), ('para', 'NN'), ('orden', 'JJ'), ('publico', 'NN'), ('y', 'NN'), ('seguridad', 'NN'), ('ciudadana', 'NN')]"
P2126S05E050,fortalecimiento de la seguridad ciudadana mediant,ministerio de gobierno,sectorial asuntos internos,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,20000000.0,0.0,ministerio de gobierno fortalecimiento de la seguridad ciudadana mediant,government ministry strengthening citizen security through,"[('ministerio', 'NN'), ('ciudadana', 'NN'), ('mediant', 'NN')]"
P2127S05E050,construccion y equipamiento de tres escuelas de fo,ministerio de gobierno,sectorial asuntos internos,0.0,0.0,0.0,0.0,0.0,0.0,4505781.55,0.0,0.0,0.0,4505781.55,0.0,ministerio de gobierno construccion y equipamiento de tres escuelas de fo,government ministry construction and equipment of three schools of fo,"[('ministerio', 'NN'), ('construccion', 'NN')]"
P2128S05E050,desconcentracion de los servicios de seguridad en,ministerio de gobierno,sectorial asuntos internos,0.0,0.0,0.0,0.0,0.0,0.0,31131410.37,10579392.83,0.0,0.0,31131410.37,10579392.83,ministerio de gobierno desconcentracion de los servicios de seguridad en,government ministry deconcentration of security services in,"[('ministerio', 'NN'), ('desconcentracion', 'NN')]"
P2129S05E050,fortalecimiento de la policia nacional para garant,ministerio de gobierno,sectorial asuntos internos,0.0,0.0,0.0,0.0,0.0,0.0,94601830.04,0.0,0.0,0.0,94601830.04,0.0,ministerio de gobierno fortalecimiento de la policia nacional para garant,government ministry strengthening of the national police to guarantee,"[('ministerio', 'NN'), ('nacional', 'JJ'), ('para', 'NN'), ('garant', 'NN')]"
P212S04E040,elaboracion del manual de procedimientos para la aplicacion de la normativa de evaluacion ambiental de proyectos,ministerio del ambiente,sectorial ambiente,6235465.03,2168865.08,6000000.0,1871265.1,5760941.04,1917945.14,0.0,0.0,0.0,0.0,17996406.07,5958075.319999999,ministerio del ambiente elaboracion del manual de procedimientos para la aplicacion de la normativa de evaluacion ambiental de proyectos,ministry of the environment elaboration of the manual of procedures for the application of the regulations of environmental evaluation of projects,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'JJ'), ('elaboracion', 'NN'), ('manual', 'JJ'), ('para', 'NN'), ('aplicacion', 'NN')]"
P212S04E609,elaboracion del manual de procedimientos para la aplicacion de la normativa de evaluacion ambiental de proyectos,ministerio del ambiente agua y transicion ecologica,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,2119537.6300000004,82396.55,3633493.08,221907.18,5753030.71,304303.73,ministerio del ambiente agua y transicion ecologica elaboracion del manual de procedimientos para la aplicacion de la normativa de evaluacion ambiental de proyectos,"ministry of the environment, water and ecological transition preparation of the manual of procedures for the application of the regulation of environmental evaluation of projects","[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('agua', 'NN'), ('y', 'NN'), ('transicion', 'NN'), ('elaboracion', 'NN'), ('manual', 'JJ'), ('para', 'NN'), ('aplicacion', 'NN')]"
P2130S05E050,adquisicion de equipamiento especializado para el,ministerio de gobierno,sectorial asuntos internos,0.0,0.0,0.0,0.0,0.0,0.0,18451156.31,0.0,0.0,0.0,18451156.31,0.0,ministerio de gobierno adquisicion de equipamiento especializado para el,government ministry acquisition of specialized equipment for the,"[('ministerio', 'NN'), ('adquisicion', 'NN'), ('para', 'NN'), ('el', 'NN')]"
P2131S05E051,modernizacion del sistema nacional del registro civil identificacion ycedulacin - fase masificacion,direccion general de registro civil identificacion y cedulacion,sectorial asuntos internos,0.0,0.0,0.0,0.0,0.0,0.0,130560363.48,18671802.62,0.0,0.0,130560363.48,18671802.62,direccion general de registro civil identificacion y cedulacion modernizacion del sistema nacional del registro civil identificacion ycedulacin fase masificacion,Directorate General of Civil Registry Identification and Identification Modernization of the National Civil Registry Identification and Identification System - Massification phase,"[('direccion', 'NN'), ('general', 'NN'), ('civil', 'JJ'), ('identificacion', 'NN'), ('cedulacion', 'NN'), ('modernizacion', 'NN'), ('sistema', 'JJ'), ('nacional', 'JJ'), ('civil', 'JJ'), ('identificacion', 'NN'), ('ycedulacin', 'NN'), ('fase', 'NN'), ('masificacion', 'NN')]"
P2132S05E051,modernizacion del sistema nacional del registro ci,direccion general de registro civil identificacion y cedulacion,sectorial asuntos internos,0.0,0.0,0.0,0.0,0.0,0.0,1176287.62,0.0,0.0,0.0,1176287.62,0.0,direccion general de registro civil identificacion y cedulacion modernizacion del sistema nacional del registro ci,general directorate of civil registration identification and certification modernization of the national system of the registry ci,"[('direccion', 'NN'), ('general', 'NN'), ('civil', 'JJ'), ('identificacion', 'NN'), ('cedulacion', 'NN'), ('modernizacion', 'NN'), ('sistema', 'JJ'), ('nacional', 'JJ'), ('del', 'NN'), ('registro', 'NN'), ('ci', 'NN')]"
P2133S05E061,creacion implementacion y operacion del sistema u,secretaria de derechos humanos,sectorial asuntos internos,0.0,0.0,0.0,0.0,0.0,0.0,3961574.98,600367.43,0.0,0.0,3961574.98,600367.43,secretaria de derechos humanos creacion implementacion y operacion del sistema u,"secretary of human rights creation, implementation and operation of the system u","[('secretaria', 'NN'), ('humanos', 'JJ'), ('creacion', 'NN'), ('implementacion', 'NN'), ('operacion', 'NN'), ('sistema', 'NN'), ('u', 'NN')]"
P2134S05E061,implementacion de la estacion de monitoreo de shir,secretaria de derechos humanos,sectorial asuntos internos,0.0,0.0,0.0,0.0,0.0,0.0,3572850.0,0.0,0.0,0.0,3572850.0,0.0,secretaria de derechos humanos implementacion de la estacion de monitoreo de shir,secretary of human rights implementation of the shir monitoring station,"[('secretaria', 'NN'), ('humanos', 'JJ'), ('implementacion', 'NN'), ('estacion', 'NN')]"
P2135S05E061,proyecto para la prevencion de violencia de genero,secretaria de derechos humanos,sectorial asuntos internos,0.0,0.0,0.0,0.0,0.0,0.0,9862702.05,2200187.0700000003,6750202.159999999,3753105.67,16612904.21,5953292.74,secretaria de derechos humanos proyecto para la prevencion de violencia de genero,secretary of human rights project for the prevention of gender violence,"[('secretaria', 'NN'), ('para', 'NN'), ('prevencion', 'NN')]"
P2136S05E061,creacion de redes de medios comunitarios publicos,secretaria de derechos humanos,sectorial asuntos internos,0.0,0.0,0.0,0.0,0.0,0.0,3039884.6099999994,554524.13,0.0,0.0,3039884.6099999994,554524.13,secretaria de derechos humanos creacion de redes de medios comunitarios publicos,secretary of human rights creation of public community media networks,"[('secretaria', 'NN'), ('humanos', 'JJ'), ('creacion', 'NN'), ('publicos', 'VBP')]"
P2137S05E068,desarrollo y fortalecimiento institucional de la c,comision de transito del ecuador,sectorial asuntos internos,0.0,0.0,0.0,0.0,0.0,0.0,10908955.499999998,7371.7,0.0,0.0,10908955.499999998,7371.7,comision de transito del ecuador desarrollo y fortalecimiento institucional de la c,transit commission of ecuador development and institutional strengthening of the c,"[('comision', 'NN')]"
P2138S05E068,control de transito en carreteras troncales del ec,comision de transito del ecuador,sectorial asuntos internos,0.0,0.0,0.0,0.0,0.0,0.0,47599751.84,11498455.919999998,0.0,0.0,47599751.84,11498455.919999998,comision de transito del ecuador control de transito en carreteras troncales del ec,transit commission of ecuador traffic control on trunk roads of the ec,"[('comision', 'NN'), ('control', 'NN'), ('del', 'VBP'), ('ec', 'NN')]"
P2139S05E068,implementacion de unidades de rescate y emergencia,comision de transito del ecuador,sectorial asuntos internos,0.0,0.0,0.0,0.0,0.0,0.0,2758957.52,0.0,0.0,0.0,2758957.52,0.0,comision de transito del ecuador implementacion de unidades de rescate y emergencia,transit commission of ecuador implementation of rescue and emergency units,"[('comision', 'NN'), ('implementacion', 'NN'), ('emergencia', 'VBP')]"
P213S04E040,proyecto de recuperacion de las areas protegidas de la ciudad de guayaquil-estero salado e isla santay,ministerio del ambiente,sectorial ambiente,20345933.360000003,5582829.109999999,23403040.63,5374277.99,11984483.24,4540108.529999999,0.0,0.0,0.0,0.0,55733457.23,15497215.63,ministerio del ambiente proyecto de recuperacion de las areas protegidas de la ciudad de guayaquilestero salado e isla santay,ministry of the environment recovery project of the protected areas of the city of guayaquil-estero salado and santay island,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'JJ'), ('proyecto', 'NN'), ('recuperacion', 'NN'), ('protegidas', 'VBP'), ('isla', 'NN'), ('santay', 'NN')]"
P213S04E609,proyecto de recuperacion de las areas protegidas de la ciudad de guayaquil-estero salado e isla santay,ministerio del ambiente agua y transicion ecologica,sectorial ambiente,0.0,0.0,0.0,0.0,0.0,0.0,1264919.92,404524.89,2613291.38,1252999.14,3878211.3,1657524.0299999998,ministerio del ambiente agua y transicion ecologica proyecto de recuperacion de las areas protegidas de la ciudad de guayaquilestero salado e isla santay,ministry of the environment water and ecological transition project for the recovery of the protected areas of the city of guayaquil-estero salado and santay island,"[('ministerio', 'NN'), ('del', 'NN'), ('ambiente', 'NN'), ('agua', 'NN'), ('y', 'NN'), ('transicion', 'NN'), ('recuperacion', 'NN'), ('protegidas', 'VBP'), ('isla', 'NN'), ('santay', 'NN')]"
P2140S05E068,construccion e implementacion de oficinas para la,comision de transito del ecuador,sectorial asuntos internos,0.0,0.0,0.0,0.0,0.0,0.0,20284412.2,4188.8,0.0,0.0,20284412.2,4188.8,comision de transito del ecuador construccion e implementacion de oficinas para la,transit commission of ecuador construction and implementation of offices for the,"[('comision', 'NN'), ('construccion', 'NN'), ('implementacion', 'NN'), ('para', 'NN'), ('la', 'NN')]"
